,0,1,2,
4469,OO범죄자놈 죽여버리고 싶네.,1,"['OO', '범죄자', '놈', '죽이', '어', '버리', '고', '싶', '네', '.']",
4470,그런 놈들은 입을 찢어버리든가 해야해,1,"['그런', '놈', '들', '은', '입', '을', '찢', '어', '버리', '든가', '하', '어야', '하', '어']",
4471,그러면 뭐해 OO 바보됐는데 ㅋㅋ,1,"['그러면', '뭐', '하', '어', 'OO', '바보', '되', '었', '는', '데', 'ㅋㅋ']",
4472,뭘 꼬라봐? 죽고싶어?,1,"['뭐', 'ᆯ', '꼬', '라', '보', '어', '?', '죽', '고', '싶', '어', '?']",
4473,다음부턴 조심해. 그러다 두들겨 맞아.,1,"['다음', '부터', 'ᆫ', '조심', '하', '어', '.', '그러', '다', '두들기', '어', '맞', '어', '.']",
4474,이건 국제 수출감이다 ㅋㅋㅋ 제목은 OO의 꼴통 페미니스트,1,"['이', '이', '건', '국제', '수출', '감', '이', '다', 'ㅋㅋㅋ', '제목', '은', 'OO', '의', '꼴통', '페미니스트']",
4475,그러게. 재활용도 안 되는 쓰레기였어,1,"['그러게', '.', '재', '활용', '도', '안', '되', '는', '쓰레기', '이', '었', '어']",
4476,이게 다 짱개샛기들이 생각 없이 공장 지어서 그런거야,1,"['이것', '이', '다', '짱개샛기', '들', '이', '생각', '없이', '공장', '짓', '어서', '그렇', '은', '거', '야']",
4477,진짜 중국 새기들은 그냥 민족적으로 민폐를 주도록 설계가 되어있는건가?,1,"['진짜', '중국', '새', '기', '들', '은', '그냥', '민족', '적', '으로', '민폐', '를', '주', '도록', '설계', '가', '되', '어', '있', '는', '거', '이', 'ᆫ가', '?']",
4478,그래서 착한 짱개는 죽은 짱개라잖아 ㅋㅋ,1,"['그래서', '착하', 'ᆫ', '짱개', '는', '죽', '은', '짱개라', '이', '잖아', 'ㅋㅋ']",
4479,뒤에서 어떤 밋틴샛기가 자꾸 쳐밀어서 그래,1,"['뒤', '에서', '어떤', '밋틴샛', '기', '가', '자꾸', '치', '어', '밀', '어서', '그렇', '어']",
4480,트젠 특유의 목소리가 극혐이어서 진심 죽이고 싶었음.,1,"['트젠', '특유', '의', '목소리', '가', '극혐', '이', '어서', '진심', '죽이', '고', '싶', '었', '음', '.']",
4481,너가 뭔데 훈계냐? 처맞고 울기 싫으면 너나 잘해라,1,"['너', '가', '뭐', '이', 'ᆫ데', '훈계', '이', '냐', '?', '처', '맞', '고', '울', '기', '싫', '으면', '너', '나', '잘', '하', '어라']",
4482,돌연변이는 박멸해야지 꼴페미도 다 사살해야 함,1,"['돌연변이', '는', '박멸', '하', '어야지', '꼴페미', '도', '다', '사살', '하', '어야', '하', 'ᆷ']",
4483,개네들 앞에서 닭 두들겨 패서 삶아 먹으면 어떻게 될까?,1,"['개', '네', '들', '앞', '에서', '닭', '두들기', '어', '패', '어서', '삶', '어', '먹', '으면', '어떻게', '되', 'ᆯ까', '?']",
4484,중국은 진정한 글로벌 해충이야,1,"['중국', '은', '진정', '하', 'ᆫ', '글로벌', '해충', '이', '야']",
4485,휴지로 막아서 휙 돌려가지고 사람 면상에 좀 던지게,1,"['휴지', '로', '막', '어서', '휙', '돌리', '어', '가지', '고', '사람', '면', '상', '에', '좀', '던지', '게']",
4486,먼저 머저리같이 굴어놓고 좋게 얘기하라고 하면 좋게 말이 나오냐?,1,"['먼저', '머저리', '같이', '굴', '어', '놓', '고', '좋', '게', '얘기', '하', '라고', '하', '면', '좋', '게', '말', '이', '나오', '냐', '?']",
4487,우리 팀장 말귀 졸라 못알아쳐먹는듯,1,"['우리', '팀장', '말귀', '졸라', '못', '알', '어', '치', '어', '먹', '는', '듯']",
4488,귀구녕에 니가한말 듣긴 듣냐? ㅋㅋ,1,"['귀구녕', '에', '니', '가', '한', '말', '듣', '기', 'ᆫ', '듣', '냐', '?', 'ㅋㅋ']",
4489,나는 해부하면서 나온 장기들을 손으로 터트려보고 싶었는데 참았구만,1,"['나', '는', '해부', '하', '면서', '나오', 'ᆫ', '장기', '들', '을', '손', '으로', '터트리', '어', '보', '고', '싶', '었', '는', '데', '참', '었', '구만']",
4490,과제 너무 많아서 빡친다.. 자퇴 각이다.,1,"['과제', '너무', '많', '어서', '빡', '치', 'ᆫ다', '..', '자퇴', '각', '이', '다', '.']",
4491,25만원 받을라고 일안할라고 쉬려고 하는 녀석이 사람이냐?,1,"['25', '만', '원', '받', '을라고', '일', '안', '하', 'ᆯ라고', '쉬', '려고', '하', '는', '녀석', '이', '사람', '이', '냐', '?']",
4492,알아서 뭐하게? 틀딱이,1,"['알', '어서', '뭐', '하', '게', '?', '틀', '딱', '이']",
4493,똥오줌도 못 가리는 놈이 처맞기 싫으면 다물어라,1,"['똥오줌', '도', '못', '가리', '는', '놈', '이', '처', '맞', '기', '싫', '으면', '다물', '어라']",
4494,저 피래미 막 지껄이지 못하게 입 좀 막아라,1,"['저', '피래미', '막', '지껄이', '지', '못하', '게', '입', '좀', '막', '어라']",
4495,테이프로 싹 발라버릴 수도 없고 어쩌라고,1,"['테이프', '로', '싹', '바르', '어', '버리', 'ᆯ', '수', '도', '없', '고', '어쩌', '라고']",
4496,자살 추천,1,"['자살', '추천']",
4497,피해자는 계속 고통당하는데 왜 딴 인간이 용서를 해 주냐고. 법이 썩어빠졌어 아주.,1,"['피해자', '는', '계속', '고통', '당하', '는', '데', '왜', '딴', '인간', '이', '용서', '를', '하', '어', '주', '냐고', '.', '법', '이', '썩', '어', '빠지', '었', '어', '아주', '.']",
4498,아 진짜 팀장 죽이고 싶다.,1,"['아', '진짜', '팀장', '죽이', '고', '싶', '다', '.']",
4499,난 팀장네 가족 모아놓고 죽이겠다고 협박해서 벌벌 떨게 하고 싶어.,1,"['나', 'ᆫ', '팀장', '네', '가족', '모으', '어', '놓', '고', '죽이', '겠', '다고', '협박', '하', '어서', '벌벌', '떨', '게', '하', '고', '싶', '어', '.']",
4500,그 정도론 부족하니까 부인 벗겨놓고 협박하자.,1,"['그', '정도', '로', 'ᆫ', '부족', '하', '니까', '부인', '벗기', '어', '놓', '고', '협박', '하', '자', '.']",
4501,내가 많이 자봤어도 너랑은 안자 ^^ㅣ발럼아 ㅋㅋ,1,"['나', '가', '많이', '자', '어', '보', '었', '어도', '너', '랑', '은', '안자', '^^ㅣ', '발럼아', 'ㅋㅋ']",
4502,ㅋㅋ 하긴 니같은샛기는 유전이 뭔지 분간도 못할 능지라서 이해 못할만도 하다.,1,"['ㅋㅋ', '하긴', '니', '같', '은', '새', '엇', '기', '는', '유전', '이', '뭐', '이', 'ᆫ지', '분간', '도', '못', '하', 'ᆯ', '능지', '이', '라서', '이해', '못', '하', 'ᆯ', '만', '도', '하', '다', '.']",
4503,병림픽 말고 올림픽 하라고,1,"['병림픽', '말', '고', '올림픽', '하', '라고']",
4504,서비스직 알바하면서 지 기분 안좋다고 4가지 없게 대하는거는 진짜 좀 패야하는데,1,"['서비스', '직', '알바', '하', '면서', '이', '지', '기분', '안', '좋', '다고', '4', '가지', '없', '게', '대하', '는', '거', '는', '진짜', '좀', '패', '어야', '하', '는', '데']",
4505,ㄱㅊ를 잘라버려야 정신을 차리려나,1,"['ㄱㅊ', '를', '자르', '어', '버리', '어야', '정신', '을', '차리', '려나']",
4506,정신병먼저 고쳐야하노 뇌도 썩고 육체도 썩었다,1,"['정신병', '먼저', '고치', '어야', '하', '노', '뇌', '도', '썩', '고', '육체', '도', '썩', '었', '다']",
4507,틈만 나면 탈출하는데 그때마다 제발 길바닥에서 술 먹고 죽었음 좋겠다고 생각함.,1,"['틈', '만', '나', '면', '탈출', '하', '는', '데', '그', '때', '마다', '제발', '길바닥', '에서', '술', '먹', '고', '죽', '었', '음', '좋', '겠', '다고', '생각', '하', 'ᆷ', '.']",
4508,당신의 결정을 응원합니다,1,"['당신', '의', '결정', '을', '응원', '하', 'ᆸ니다']",
4509,누군 너랑 먹고싶대? 불만있음 그냥 짜져,1,"['누구', 'ᆫ', '너', '랑', '먹', '고', '싶', '대', '?', '불만', '있', '음', '그냥', '짜', '어', '지', '어']",
4510,관상에서 홍어 냄새 나는 게 빼박 전라도 출신 맞을 듯.,1,"['관상', '에서', '홍어', '냄새', '나', '는', '것', '이', '빼박', '전라도', '출신', '맞', '을', '듯', '.']",
4511,과메기 냄새 나는 쌍도 출신이란다.,1,"['과메기', '냄새', '나', '는', '쌍', '도', '출신', '이', '란다', '.']",
4512,내가 보기에 범죄자들 유일한 치료 방법은 사살밖에 없는 듯,1,"['나', '가', '보', '기에', '범죄자', '들', '유일', '하', 'ᆫ', '치료', '방법', '은', '사', '살', '밖에', '없', '는', '듯']",
4513,진짜 죽여버리고 싶다 담배 피우는 놈,1,"['진짜', '죽이', '어', '버리', '고', '싶', '다', '담배', '피우', '는', '놈']",
4514,난 요즘 담뱃불만 봐도 칼 갈고 있음,1,"['나', 'ᆫ', '요즘', '담뱃불', '만', '보', '어도', '칼', '갈', '고', '있', '음']",
4515,인생은 원래 한번도 경험하지 못한것들의 연속이란다 얼간아,1,"['인생', '은', '원래', '한', '번', '도', '경험', '하', '지', '못하', 'ᆫ', '것', '들', '의', '연속', '이', '란', '다', '얼', '간', '아']",
4516,역시 정신차리기 위해선 매가 최고지,1,"['역시', '정신', '차리', '기', '위하', '어서', 'ᆫ', '매', '가', '최고', '지']",
4517,그 ㅅㄲ들 밖에선 욕 못하고 뒤에 숨어서 가사에서만 욕 하는중 ㅋㅋ,1,"['그', 'ㅅㄲ', '들', '밖', '에서', 'ᆫ', '욕', '못', '하', '고', '뒤', '에', '숨', '어서', '가사', '에서', '만', '욕', '하', '는', '중', 'ㅋㅋ']",
4518,심신미약 상태로 저 샛끼들 배때지 쑤시고 싶다,1,"['심신', '미약', '상태', '로', '저', '샛끼', '들', '배때지', '쑤시', '고', '싶', '다']",
4519,저런 폐기물급 애들을 아프리카에서 수입해 온 백인들이 나쁘지.,1,"['저런', '폐기물', '급', '애', '들', '을', '아프리카', '에서', '수입', '하', '어', '오', 'ᆫ', '백인', '들', '이', '나쁘', '지', '.']",
4520,부동산법 생각만 하면 민주당 놈들 줄 세워 놓고 총질하고 싶다.,1,"['부동산', '법', '생각', '만', '하', '면', '민주당', '놈', '들', '줄', '세우', '어', '놓', '고', '총', '질', '하', '고', '싶', '다', '.']",
4521,니가 선택한 대통령이니 너도 총 맞아야지.,1,"['니', '가', '선택', '하', 'ᆫ', '대통령', '이', '니', '너', '도', '총', '맞', '어야지', '.']",
4522,OO 빨아대던 니놈도 같이 줄 세워 줄게.,1,"['OO', '빨', '어', '대', '던', '니놈', '도', '같이', '줄', '세우', '어', '주', 'ᆯ게', '.']",
4523,존못이면 저런 거라도 잘 해야하지 않겠니,1,"['존', '못', '이', '면', '저런', '거', '이', '라도', '잘', '하', '어야', '하', '지', '않', '겠', '니']",
4524,네 얼굴을 다 씹어버리기 전에 조용히 해.,1,"['너', '의', '얼굴', '을', '다', '씹', '어', '버리', '기', '전', '에', '조용히', '하', '어', '.']",
4525,그럼 나는 얼음 씹는 네 강냉이를 다 털어버릴란다.,1,"['그럼', '나', '는', '얼음', '씹', '는', '네', '강냉이', '를', '다', '털', '어', '버리', 'ᆯ란다', '.']",
4526,칼부림은 진짜 무슨 조선족도 아니고 ㅋㅋㅋ,1,"['칼부림', '은', '진짜', '무슨', '조선족', '도', '아니', '고', 'ㅋㅋㅋ']",
4527,이런기사로 조국지지자들을 바보로 낙인찍고 싶은 모양인데..,1,"['이런', '기사', '로', '조국', '지지자', '들', '을', '바보', '로', '낙인', '찍', '고', '싶', '은', '모양', '이', 'ᆫ데', '..']",
4528,아 나같은 아싸는 비대면이 훨씬 좋은데.. 어디서 코로나 또 안터지나 ㅋㅋ  아 아니면 누가 나 대신에 학교 좀 폭파 시켜줬으면 좋겠다.,1,"['아', '나', '같', '은', '아싸', '는', '비', '대면', '이', '훨씬', '좋', '은데', '..', '어디', '서', '코로나', '또', '안', '터지', '나', 'ㅋㅋ', '아', '아니', '면', '누구', '가', '나', '대신', '에', '학교', '좀', '폭파', '시키', '어', '주', '었', '으면', '좋', '겠', '다', '.']",
4529,응 니만 좋을듯. 통학에 학교만 다니기 시작하면 나가는 돈이 얼마나 많은데. 아 벌써부터 진짜 개극혐이다. 중국은 지금 열일 안하고 뭐하냐,1,"['응', '니', '만', '좋', '을', '듯', '.', '통학', '에', '학교', '만', '다니', '기', '시작', '하', '면', '나가', '는', '돈', '이', '얼마나', '많', '은데', '.', '아', '벌써', '부터', '진짜', '개극혐', '이', '다', '.', '중국', '은', '지금', '열', '일', '안', '하', '고', '뭐', '하', '냐']",
4530,코모도왕도마뱀은 멸종해도 돼,1,"['코모도', '왕', '도마뱀', '은', '멸종', '하', '어도', '되', '어']",
4531,돈빌리는 사람들 빌릴 때랑 갚을 때랑 이중성 오진다. 뻔뻔한 얼굴보면 칼로 줄 긋고 싶어.,1,"['돈', '빌리', '는', '사람', '들', '빌리', 'ᆯ', '때', '랑', '갚', '을', '때', '랑', '이중', '성', '오진', '하', '다', '.', '뻔뻔', '하', 'ᆫ', '얼굴', '보', '면', '칼', '로', '줄', '긋', '고', '싶', '어', '.']",
4532,맘충은 참교육 가야됨,1,"['맘', '충', '은', '참교육', '가', '어야', '되', 'ᆷ']",
4533,엉 쿼터 아파트라니 시1발 그게 말이 돼?,1,"['엉', '쿼터', '아파트', '이', '라니', '시', '1', '발', '그것', '이', '말', '이', '되', '어', '?']",
4534,맞지 아파트 가격이 4분의1이라니 미띤련 그게 될거라고 생각하나?,1,"['맞', '지', '아파트', '가격', '이', '4', '분', '의', '1', '이', '라니', '미띤련', '그것', '이', '되', 'ᆯ', '거', '이', '라고', '생각', '하', '나', '?']",
4535,OO 코맹맹이 소리 찢어버리고 싶다,1,"['OO', '코맹맹이', '소리', '찢', '어', '버리', '고', '싶', '다']",
4536,뭐 끼리끼리 만나는거지..ㅋㅋ지네 딸련도 여러 남자한테 강1간당하고 버림받길 뷁,1,"['뭐', '끼리끼리', '만나', '는', '거', '이', '지', '..', 'ㅋㅋ', '지', '네', '딸', '련', '도', '여러', '남자', '한테', '강', '1', '간', '당하', '고', '버림받', '기', 'ᆯ', '뷁']",
4537,냄새나서 나도 그 무개념 운전자 죽이고 그대로 시체유기 해버리고 싶더라,1,"['냄새나', '어서', '나', '도', '그', '무', '개념', '운전자', '죽이', '고', '그대로', '시체', '유기', '하', '어', '버리', '고', '싶', '더라']",
4538,저런사람 보면 진짜 반으로 접어버리고 싶음,1,"['저런', '사람', '보', '면', '진짜', '반', '으로', '접', '어', '버리', '고', '싶', '음']",
4539,일단 너부터 죽여야겠다,1,"['일단', '너', '부터', '죽이', '어야', '겠', '다']",
4540,그러니까 OO 찍는 애들은 대깨문보다 머리가 더 큰일 난 애들이다,1,"['그러니까', 'OO', '찍', '는', '애', '들', '은', '대', '깨물', 'ᆫ', '보다', '머리', '가', '더', '큰일', '나', 'ᆫ', '애', '들', '이', '다']",
4541,뭘 먹어 니같은 돼지샛기는 쳐먹으면 안됨.,1,"['뭐', 'ᆯ', '먹', '어', '니', '같', '은', '돼지샛기', '는', '치', '어', '먹', '으면', '안', '되', 'ᆷ', '.']",
4542,목 잘라서 고양이 머가리로 봉합 해버릴까,1,"['목', '자르', '어서', '고양이', '머가리', '로', '봉합', '하', '어', '버리', 'ᆯ까']",
4543,니 웃는 거 보니까 얼굴에 침 뱉어주고 싶다 투!,1,"['니', '웃', '는', '거', '보', '니까', '얼굴', '에', '침', '뱉', '어', '주', '고', '싶', '다', '투', '!']",
4544,무슨 짓이야! 니 얼굴에 똥싸버리기 전에 저리 가!,1,"['무슨', '짓', '이', '야', '!', '니', '얼굴', '에', '똥', '싸', '어', '버리', '기', '전', '에', '저리', '가', '어', '!']",
4545,돈이 많은건지 아님 생각 없는 멍청한 ㅅㄲ인지 참..,1,"['돈', '이', '많', '은', '거', '이', 'ᆫ지', '아니', 'ᆷ', '생각', '없', '는', '멍청하', 'ᆫ', 'ㅅㄲ', '인지', '참', '..']",
4546,머리 박살난 한남들 청년이라고 돈 퍼부어주니 여자들 비혼하고 애 안 낳지 답 안 나오나.,1,"['머리', '박살나', 'ᆫ', '한', '남', '들', '청년', '이', '라고', '돈', '퍼붓', '어', '주', '니', '여자', '들', '비혼', '하', '고', '애', '안', '낳', '지', '답', '안', '나오', '나', '.']",
4547,다른 협회들은 양궁협회 좀 보고 배워라 다 썩어빠져서,1,"['다른', '협회', '들', '은', '양궁', '협회', '좀', '보', '고', '배우', '어라', '다', '썩', '어', '빠지', '어서']",
4548,수틀리면 바로 상대방 배 갈라서 장기 자랑시킬 것들이야.,1,"['수틀리', '면', '바로', '상대방', '배', '가르', '어서', '장기', '자랑', '시키', 'ᆯ', '것', '들', '이', '야', '.']",
4549,한남유충과는 다른 느낌이겠네,1,"['한남', '유충', '과', '는', '다르', 'ᆫ', '느낌', '이', '겠', '네']",
4550,트젠들은 전부 목에 딜도 쑤셔넣고 질식하게 만들어야 돼.,1,"['트젠', '들', '은', '전부', '목', '에', '딜도', '쑤시', '어', '넣', '고', '질식', '하', '게', '만들', '어야', '되', '어', '.']",
4551,군대에서 커밍아웃 하면 벌집됨,1,"['군대', '에서', '커밍아웃', '하', '면', '벌집', '되', 'ᆷ']",
4552,ㅋㅋㅋㅋㅋ 아 웃겨,1,"['ㅋㅋㅋㅋㅋ', '아', '웃기', '어']",
4553,왜 구했냐 걍 타서 인간 통구이로 죽게 냅두지 ㅋㅋㅋ,1,"['왜', '구하', '었', '냐', '걍', '타', '어서', '인간', '통구이', '로', '죽', '게', '냅두', '지', 'ㅋㅋㅋ']",
4554,더 바삭하게 타면 화장할 필요도 없지~,1,"['더', '바삭', '하', '게', '타', '면', '화장', '하', 'ᆯ', '필요', '도', '없', '지', '~']",
4555,사람들 피해보기 전에 경찰들이 돌아다니면서 걍 두들겨 팼으면 좋겠다.,1,"['사람', '들', '피', '하', '어', '보', '기', '전', '에', '경찰', '들', '이', '돌아다니', '면서', '걍', '두들기', '어', '패', '었', '으면', '좋', '겠', '다', '.']",
4556,선수들 다 빳다 쳐야할 듯ㅋㅋ,1,"['선수', '들', '다', '빳다', '치', '어야', '하', 'ᆯ', '듯', 'ㅋㅋ']",
4557,아 나 전라도 제일 싫어해 진짜 전라도 홍어 족 짐승 벌레 같아 다 대 학살해서 쳐 죽여버리고 멸족시켜버려야 해 전라도가 없어야 지구가 살아난다 ㅋ,1,"['아', '나', '전라도', '제', '일', '싫어하', '어', '진짜', '전라도', '홍어', '족', '짐승', '벌레', '같', '어', '다', '대', '학살', '하', '어서', '치', '어', '죽이', '어', '버리', '고', '멸족', '시키', '어', '버리', '어야', '하', '어', '전라도', '가', '없', '어야', '지구', '가', '살아나', 'ᆫ다', 'ㅋ']",
4558,"40살 넘어서 백수에 근로의욕도 없는 수급자면, 잡아가서 안락사 시켜도 좋다고 본다.",1,"['40', '살', '넘', '어서', '백수', '에', '근로', '의욕', '도', '없', '는', '수급', '자', '면', ',', '잡', '어', '가', '어서', '안락사', '시키', '어도', '좋', '다고', '보', 'ᆫ다', '.']",
4559,개슬람 박멸이 인류 발전의 첫 걸음인데,1,"['개슬람', '박멸', '이', '인류', '발전', '의', '첫', '걸음', '이', 'ᆫ데']",
4560,스벌 이제 멍멍이라고 대답해,1,"['스벌', '이제', '멍멍', '이', '라고', '대답', '하', '어']",
4561,아오 스벌 말도마라 감사기간인가 나발인가 별걸 다 트집잡아서 죽을맛이다,1,"['아오', '스벌', '말', '도마', '이', '라', '감사', '기간', '이', 'ᆫ가', '나발', '이', 'ᆫ가', '별', '거', 'ᆯ', '다', '트집', '잡', '어서', '죽', '을', '맛', '이', '다']",
4562,족같네 오늘 술이나 만땅으로 마실거야,1,"['족', '같', '네', '오늘', '술', '이나', '만', '땅', '으로', '마시', 'ᆯ거야']",
4563,한남충 싹 다 박멸시키고 싶은 분 개추.,1,"['한남', '충', '싹', '다', '박멸', '시키', '고', '싶', '은', '분', '개추', '.']",
4564,부모가 애셋키를 얼마나 관심도 없이 키웠으면 커서 힙찔이나 하고 있냐,1,"['부모', '가', '애셋키', '를', '얼마나', '관심', '도', '없이', '키우', '었', '으면', '크', '어서', '힙찔', '이나', '하', '고', '있', '냐']",
4565,아버지 담글려고 작정한듯,1,"['아버지', '담그', 'ᆯ려고', '작정', '하', 'ᆫ', '듯']",
4566,역시 암넷 진짜 편집 뭐 같이 하네 진짜 이래서 욕 쳐 먹지,1,"['역시', '암', '넷', '진짜', '편집', '뭐', '같이', '하', '네', '진짜', '이렇', '어서', '욕', '치', '어', '먹', '지']",
4567,이 프로그램 PD도 백퍼 뒷 돈 받아서 분량 짜는거다 진짜 집 찾아가서 불 질러 버릴까,1,"['이', '프로그램', 'PD', '도', '백', '푸', '어', '뒷', '돈', '받', '어서', '분량', '짤', '는', '거', '이', '다', '진짜', '집', '찾아가', '어서', '불', '지르', '어', '버리', 'ᆯ까']",
4568,진짜 그냥 납치해서 산 송장마냥 두고 내가 프로그램 찍고 싶음,1,"['진짜', '그냥', '납치', '하', '어서', '살', 'ᆫ', '송장', '마냥', '두', '고', '나', '가', '프로그램', '찍', '고', '싶', '음']",
4569,난 조금 아프다고 질알 염뱅떨면서 병원가는 애들 정신 약한 정신병 같아서 싫더라,1,"['나', 'ᆫ', '조금', '아프', '다고', '지', 'ᆯ', '알', 'ᆯ', '염', '뱅', '떨', '면서', '병원', '가', '는', '애', '들', '정신', '약하', 'ᆫ', '정신병', '같', '어서', '싫', '더라']",
4570,주는대로 쳐드세요 거지놈덜아,1,"['주', '는', '대로', '쳐드세요', '거지놈덜아']",
4571,배가 덜 고픈거네요. 먹지말라고 뺏으면 그만임. 지들이 아쉬우면 똥도 쳐먹음,1,"['배', '가', '덜', '고프', 'ᆫ', '거', '이', '네요', '.', '먹', '지', '말', '라고', '뺏', '으면', '그만', '이', 'ᆷ', '.', '지', '들', '이', '아쉽', '으면', '똥', '도', '치', '어', '먹', '음']",
4572,개돼지들 낚을려고 가난 코스프레 하는 거 역겨워서 그러지,1,"['개', '돼지', '들', '낚', '을려고', '가난', '코스프레', '하', '는', '거', '역겹', '어서', '그러', '지']",
4573,엠씨몽은 이빨빼고 군대 안간거 한심한 친구다 죽어라,1,"['엠씨몽', '은', '이빨', '빼', '고', '군대', '안', '가', 'ᆫ', '거', '한', '심하', 'ᆫ', '친구', '이', '다', '죽', '어라']",
4574,내가 죽일 때 그 년들 좋아서 눈 돌아가던데요,1,"['나', '가', '죽이', 'ᆯ', '때', '그', '년', '들', '좋', '어서', '눈', '돌아가', '던데요']",
4575,인간말종들 왜 안 죽이는지 모르겠다 그냥 다 죽였으면 속이 후련할 텐데,1,"['인간', '말', '종', '들', '왜', '안', '죽이', '는', '지', '모르', '겠', '다', '그냥', '다', '죽이', '었', '으면', '속', '이', '후련', '하', 'ᆯ', '터', '이', 'ᆫ데']",
4576,"이거 사재기로 일등한 거 아니면 내 귀자르고, 손목 자른다.",1,"['이거', '사재기', '로', '일', '등', '하', 'ᆫ', '거', '아니', '면', '나', '의', '귀', '자르', '고', ',', '손목', '자르', 'ᆫ다', '.']",
4577,근데 왜 그렇게 인터넷만 하고 앉아있고 게을러 쳐먹었어?,1,"['근데', '왜', '그렇', '게', '인터넷', '만', '하', '고', '앉', '어', '있', '고', '게으르', '어', '치', '어', '먹', '었', '어', '?']",
4578,생긴 건 산적같이 생긴 게 무슨 곱창이랑 닭발을 못 먹는다고 유난이야?,1,"['생기', 'ᆫ', '거', 'ᆫ', '산적', '같이', '생기', 'ᆫ', '것', '이', '무슨', '곱창', '이랑', '닭발', '을', '못', '먹', '는다고', '유난', '이', '야', '?']",
4579,야  시브럴 운전 똑바로 안해?,1,"['야', '시브럴', '운전', '똑바로', '안', '하', '어', '?']",
4580,그럼 제 손에 죽으세요.,1,"['그럼', '저', '의', '손', '에', '죽', '으세요', '.']",
4581,어디서 기집련이 남자들 말하는데 끼고 찌럴이냐 기분 다 잡쳤네,1,"['어디', '서', '기집', '련', '이', '남자', '들', '말', '하', '는', '데', '끼', '고', '찌럴', '이', '냐', '기분', '다', '잡치', '었', '네']",
4582,아는 얘기고 뭐고 기집련주제 분수를 알고 주제 답게나 행동해,1,"['알', '는', '얘기', '이', '고', '뭐', '고', '기집', '련', '주제', '분수', '를', '알', '고', '주제', '답', '게', '나', '행동', '하', '어']",
4583,ㄹㅇ멍청함 이런다고 국민이 동정해 줄 것 같나?,1,"['ㄹㅇ', '멍청하', 'ᆷ', '이러', 'ᆫ다고', '국민', '이', '동정', '하', '어', '주', 'ᆯ', '것', '같', '나', '?']",
4584,그거 관리 못하는 노답 매니저가 더 극혐이지 쓰레기 처리를 못해,1,"['그거', '관리', '못', '하', '는', '노', '답', '매니저', '가', '더', '극혐', '이', '지', '쓰레기', '처리', '를', '못', '하', '어']",
4585,하여튼 싸튀충들은 다 성기를 잘라버려야해,1,"['하여튼', '싸튀충', '들', '은', '다', '성기', '를', '자르', '어', '버리', '어야', '하', '어']",
4586,응 넌 얼굴 빻았고,1,"['응', '너', 'ᆫ', '얼굴', '빻', '었', '고']",
4587,강아지 분양받았는데 입질이 너무 심해서 파양하고 싶어,1,"['강아지', '분양', '받', '었', '는', '데', '입질', '이', '너무', '심하', '어서', '파', '양', '하', '고', '싶', '어']",
4588,목줄 묶어놓고 짖을 때마다 몽둥이로 때리면 조용해지지 않냐?,1,"['목줄', '묶', '어', '놓', '고', '짖', '을', '때', '마다', '몽둥이', '로', '때리', '면', '조용', '하', '어', '지', '지', '않', '냐', '?']",
4589,그러긴 귀찮고 그냥 어디 멀리 놀러갔을 때 슬쩍 놔두고 올까 싶은데,1,"['그러', '기', 'ᆫ', '귀찮', '고', '그냥', '어디', '멀리', '놀러가', '었', '을', '때', '슬쩍', '놔두', '고', '오', 'ᆯ까', '싶', '은데']",
4590,OO은 인종청소 안당하나? 박쥐 마냥 여기 저기 붙는 꼴 개 싫은데,1,"['OO', '은', '인종청소', '안', '당하', '나', '?', '박쥐', '마냥', '여기', '저기', '붙', '는', '꼴', '개', '싫', '은데']",
4591,인종청소 각임 그냥 OO말 한번 안들어서 싹다 몰살 당했으면,1,"['인종청소', '각', '임', '그냥', 'OO', '말', '한', '번', '안', '들', '어서', '싹', '다', '몰살', '당하', '었', '으면']",
4592,우리나라와서 범죄란 범죄는 다 저지르는데 개 잦같다 자기 동포 배때지나 쑤시지 남의 나라에서 왜 찌럴이냐,1,"['우리', '나라', '오', '어서', '범죄', '란', '범죄', '는', '다', '저지르', '는', '데', '개', '잦', '같', '다', '자기', '동포', '배때지', '나', '쑤시', '지', '남', '의', '나라', '에서', '왜', '찌럴', '이', '냐']",
4593,한녀들 제발 좀 죽어줘,1,"['한녀', '들', '제발', '좀', '죽', '어', '주', '어']",
4594,음주운전 색희들은 성범죄 마냥 심하게 형벌 내려야 하는거 아냐?,1,"['음주', '운전', '색', '희', '들', '은', '성범죄', '마냥', '심하', '게', '형벌', '내리', '어야', '하', '는', '거', '알', '냐', '?']",
4595,늙어서 저런 것도 못 배우면 그냥 뒤지는 게 맞음.,1,"['늙', '어서', '저런', '것', '도', '못', '배우', '면', '그냥', '뒤지', '는', '것', '이', '맞', '음', '.']",
4596,시간 초과되면 키오스크 기계가 그냥 모가지를 따버려야 함.,1,"['시간', '초과', '되', '면', '키오스크', '기계', '가', '그냥', '모가지', '를', '따', '어', '버리', '어야', '하', 'ᆷ', '.']",
4597,저거 완전 희대의 망나니 같은데?,1,"['저거', '완전', '희대', '의', '망나니', '같', '은데', '?']",
4598,저런 짓 하고도 멀쩡하게 있네,1,"['저런', '짓', '하', '고', '도', '멀쩡', '하', '게', '있', '네']",
