,0,1,2,
1753,으휴 쥬지가 뇌를 지배한 틀딱들이네ㅋ,2,"['으휴', '쥬지', '가', '뇌', '를', '지배', '하', 'ᆫ', '틀딱', '들', '이', '네', 'ㅋ']","쥬지,"
1754,선임으로 게이만나면 똥꼬 허벌창 되는거임,2,"['선임', '으로', '게이', '만', '나', '면', '똥꼬', '허벌창', '되', '는', '거', '이', 'ᆷ']","똥꼬,허벌,허벌창,"
1755,하 고민되서 올린 글에 이런 댓글 다시는 거 보면 그쪽도 핸드폰으로 허구헌 날 야한 사진이나 보고 있겠네요,2,"['하', '고민', '되', '서', '올리', 'ᆫ', '글', '에', '이런', '댓글', '다시', '는', '거', '보', '면', '그쪽', '도', '핸드폰', '으로', '허구', '허', 'ᆫ', '날', '야하', 'ᆫ', '사진', '이나', '보', '고', '있', '겠', '네요']","야하,야한사진,"
1756,OO 너는 어린여친 트로피 혹은 니 좆집으로 취급하고 그딴 저급노래나 내고 지옥불에나 떨어져라,2,"['OO', '너', '는', '어리', 'ᆫ', '여친', '트로피', '혹은', '니', 'ㅈ', '집', '으로', '취급', '하', '고', '그', '딴', '저급', '노래', '나', '내', '고', '지옥', '불', '에', '나', '떨어지', '어라']","좆,좆집,"
1757,네 팔뚝 허벅지 보면 밥이 들어가긴 해? 다이어트 좀 해라 돼지려나 그래서 남자들 잦이나 한번 빨아보겠어?,2,"['네', '팔뚝', '허벅지', '보', '면', '밥', '이', '들어가', '기', 'ᆫ', '하', '어', '?', '다이어트', '좀', '하', '어라', '되', '어', '지', '려나', '그래서', '남자들', '잦이', '나', '한', '번', '빨', '어', '보', '겠', '어', '?']","허벅지,잦,잦이,"
1758,너 성상납 투서 들어와서 억지로 급하게 결혼한 거 세상이 다 안다 ㅋㅋ,2,"['너', '성', '상납', '투서', '들어오', '어서', '억지로', '급하', '게', '결혼', '하', 'ᆫ', '거', '세상', '이', '다', '알', 'ᆫ다', 'ㅋㅋ']","성상납,"
1759,맨날 모텔 가서 뒹굴어대더니 단물 빠지니 헤어졌구나,2,"['맨날', '모텔', '가', '어서', '뒹굴', '어', '대', '더니', '단물', '빠지', '니', '헤어지', '었', '구나']","모텔,뒹굴어,"
1760,앞에서 박고 뒤에서 박아도 오해였음 할 인간임,2,"['앞', '에서', '박', '고', '뒤', '에서', '박', '어도', '오해', '이', '었', '음', '하', 'ᆯ', '인간', '이', 'ᆷ']","박,고,박,어도,"
1761,흑인 몸캠이면 아랫도리가 커서 볼만 하겠는데 걔는 볼 것도 없더라ㅋㅋ,2,"['흑인', '몸캠', '이', '면', '아랫도리', '가', '크', '어서', '보', 'ᆯ', '만', '하', '겠', '는데', '걔', '는', '보', 'ᆯ', '것', '도', '없', '더라', 'ㅋㅋ']","몸캠,아랫도리,"
1762,싸구려… 아무나 가리지도 않고 좋다고 다리 벌릴 스타일,2,"['싸', '구려', '…', '아무', '나', '가리', '지', '도', '않', '고', '좋', '다고', '다리', '벌리', 'ᆯ', '스타일']","싸구려,벌리,벌릴,"
1763,지금 누구밑에서 눈 풀려서 앙앙거리고 있을걸,2,"['지금', '누구', '밑', '에서', '눌', 'ᆫ', '풀리', '어서', '앙', '앙', '거리', '고', '있', '을걸']","앙앙,앙앙거리,"
1764,자랑할 게 가슴 밖에 없다고 생각하는 예비 룸녀들 ㅋㅋㅋ,2,"['자랑', '하', 'ᆯ', '것', '이', '가슴', '밖에', '없', '다고', '생각', '하', '는', '예비', '룸녀', '들', 'ㅋㅋㅋ']","가슴,룸녀,"
1765,보나마나 조선족 자식이 유튜브로 야한 거 보면서 거기 주무르다가 손도 안 씻고 만들었을테니까 꼬털이겠지,2,"['보', '나', '말', '나', '조선족', '자식', '이', '유튜브', '로', '야하', 'ᆫ', '거', '보', '면서', '거기', '주무르', '다가', '손', '도', '안', '씻', '고', '만들', '었', '을', '터', '이', '니까', '꼬털', '이', '겠', '지']","야하,야한거,꼬털,"
1766,사극 드라마에서 액받이 무녀 나오는데 왕이 간택했으니 그 물받이도 겸해서 하나보다,2,"['사극', '드라마', '에서', '액받', '이', '무녀', '나오', '는', '데', '왕', '이', '간택', '하', '었', '으니', '그', '물받이', '도', '겸하', '어서', '하', '나', '보', '다']","물받이,"
1767,니 여친 가슴 농구공만 하더라.,2,"['니', '여친', '가슴', '농구공', '만', '하', '더라', '.']","가슴농구공,"
1768,여친이 아니라 섹파를 사귀는구나.,2,"['여친', '이', '아니', '라', '섹파', '를', '사귀', '는', '구나', '.']","섹파,"
1769,여자랑은 몸만 통하면 돼.,2,"['여자', '랑', '은', '몸', '만', '통하', '면', '되', '어', '.']","몸만통하,"
1770,저렇게 꽉 끼는 옷을 입고 성추행 운운한다고?,2,"['저렇', '게', '꽉', '끼', '는', '옷', '을', '입', '고', '성추행', '운운', '하', 'ᆫ다고', '?']","성추행,"
1771,앞인지 뒤인지 구분도 안 가는데 저걸 보고 선다고?,2,"['앞', '이', 'ᆫ지', '뒤', '이', 'ᆫ지', '구분', '도', '안', '가', '는', '데', '저거', 'ᆯ', '보', '고', '서', 'ᆫ다고', '?']","서,선다고,"
1772,패디큐어 예쁘게 칠한 발 한번 빨아보는 게 소원이야,2,"['패디큐어', '예쁘', '게', '칠', '하', 'ᆫ', '바', 'ᆯ', '한', '번', '빨', '어', '보', '는', '것', '이', '소원', '이', '야']","빨,어,보,빨아보,"
1773,"생긴 게 폭탄인데, 벗기만 하면 걸그룹이냐?",2,"['생기', 'ᆫ', '것', '이', '폭탄', '이', 'ᆫ데', ',', '벗', '기', '만', '하', '면', '걸그룹', '이', '냐', '?']","폭탄,벗기,"
1774,거의 뭐 노꼴 바이럴이야,2,"['거의', '뭐', '노꼴', '바이럴', '이', '야']","노꼴,"
1775,아 전나 아쉽노ㅜㅜ 여대생이면 한참 보댕이 찹쌀떡 마냥 쫄깃할 땐데.. 한번만 나눠주지,2,"['아', '저', 'ᆫ', '나', '아쉽', '노', 'ㅜㅜ', '여대생', '이', '면', '한참', '보댕', '이', '찹쌀떡', '마냥', '쫄깃하', 'ᆯ', '때', '이', 'ᆫ데', '..', '한', '번', '만', '나누', '어', '주', '지']","보댕이,"
1776,남자들 저쪼아래처럼 쟤는 사진만 봐도 한참 아래에 붙어있는게 할매젖이네,2,"['남자', '들', '저쪼', '아래', '처럼', '쟤', '는', '사진', '만', '보', '어도', '한참', '아래', '에', '붙', '어', '있', '는', '것', '이', '할매', '젖', '이', '네']","저쪼아래,할매젖,"
1777,아닥해라 정자받이 걸레야,2,"['아닥해라', '정자받', '이', '걸레', '야']","정자,정자받이,걸레,"
1778,요새 날씨 나가요들 옷이 길어져서 뉴스 보는 재미가 떨어졌어,2,"['요새', '날씨', '나', '가요', '들', '옷', '이', '길', '어', '지', '어서', '뉴스', '보', '는', '재미', '가', '떨어지', '었', '어']","나가요,"
1779,레깅스 입은 여자 바바리맨들 조개라인 보여줘도 보는 사람만 변태취급함,2,"['레깅스', '입', '은', '여자', '바바리', '맨들', 'ᆯ', '조개', '라인', '보이', '어', '주', '어도', '보', '는', '사람', '만', '변태', '취급', '하', 'ᆷ']","조개라인,변태,"
1780,몸매도 지리고 존경도 해줌 ㅋㅋㅋ,2,"['몸매', '도', '지리', '이', '고', '존경', '도', '하', '어', '주', 'ᆷ', 'ㅋㅋㅋ']","몸매,"
1781,팬티만 입고 찍은 게 보람차냐? 포르노 꿈나무네,2,"['팬티', '만', '입', '고', '찍', '은', '것', '이', '보람차', '냐', '?', '포르노', '꿈나무', '네']","팬티,포르노,"
1782,"걔랑 사귀지는 마라, 걔 우리과 05학번 남자애들이랑 다 잤어 아무한테나 다 대줌",2,"['걔', '랑', '사귀', '지', '는', '말', '어라', ',', '걔', '우리', '과', '05', '학번', '남자', '애', '들', '이랑', '다', '자', '었', '어', '아무', '한테', '나', '다', '대', '어', '주', 'ᆷ']","대주,대줌,"
1783,저기 여고생들 치마 속 다 보인다ㅋㅋ,2,"['저기', '여고', '생', '들', '치마', '속', '다', '보이', 'ᆫ다', 'ㅋㅋ']","치마,속,치마속,"
1784,발딱발딱 서네.,2,"['발딱', '발딱', '서', '네', '.']","발딱,발딱빨딱,서,네,"
1785,뚱녀들은 대줘도 안 먹음,2,"['뚱녀', '들', '은', '대줘', '도', '안', '먹', '음']","뚱녀,대,주,어,대줘,"
1786,계집은 애초에 물받이인데 남자랑 같냐?,2,"['계집', '은', '애초', '에', '물받이', '이', 'ᆫ데', '남자', '랑', '같', '냐', '?']","계집,물받이,"
1787,사진보니 이미 내 성기 터질각,2,"['사진', '보', '니', '이미', '나', '의', '성기', '터지', 'ᆯ', '각']","성기터지,성기터질,"
1788,그래봤다 아재들 앞에서 빵댕이 흔드는 별풍녀 아니야?,2,"['그렇', '어', '보', '었', '다', '아재', '들', '앞', '에서', '빵댕', '이', '흔들', '는', '별풍녀', '아니', '야', '?']","빵댕이,별풍녀,"
1789,너같은 조루년이 밖아서 뭐하겠냐ㅋㅋ,2,"['너', '같', '은', '조루', '년', '이', '밖아서', '뭐', '하', '겠', '냐', 'ㅋㅋ']","조루년,박아,"
1790,내가 조루면 너는 아예 발기불능이다,2,"['나', '가', '조루', '이', '면', '너', '는', '아예', '발기', '불능', '이', '다']","조루,발기,불능,발기불능,"
1791,아니. 여자 아이돌 영상 느리게 재생시켜서 가슴 보게 ㅋㅋㅋㅋ,2,"['아니', '.', '여자', '아이', '돌', '영상', '느리', '게', '재생', '시키', '어서', '가슴', '보', '게', 'ㅋㅋㅋㅋ']","가슴,보,게,가슴보게,"
1792,제발요 눈나 겨드랑이 한번 맛보고싶어요.,2,"['제발', '요', '눈', '나', '겨드랑이', '한', '번', '맛보', '고', '싶', '어요', '.']","겨드랑이,맛보,고,"
1793,저게 팬티야 반바지야 똥꼬 다 보이겠어,2,"['저것', '이', '팬티', '야', '반바지', '야', '똥꼬', '다', '보이', '겠', '어']","팬티,똥꼬,"
1794,이 김에 가수 때려치고 벗방 BJ로 나서는 게 더 적성에 맞을 듯,2,"['이', '김', '에', '가수', '때려치', '고', '벗', '방', 'BJ', '로', '나서', '는', '것', '이', '더', '적성', '에', '맞', '을', '듯']","벗방,"
1795,업소녀 출신 주제에 티비에 계속 나오네,2,"['업', '소녀', '출신', '주제', '에', '티비', '에', '계속', '나오', '네']","업소,업소녀,"
1796,피싸개야 그냥 줄줄 싸도 되니까 벌리라고,2,"['피싸개야', '그냥', '줄줄', '싸', '어도', '되', '니까', '벌리', '라고']","피싸개,줄줄,싸,벌리,"
1797,허리 놀림이 예사롭지 않더라.,2,"['허리', '놀리', 'ᆷ', '이', '예사', '롭', '지', '않', '더라', '.']","허리놀림,"
1798,ㅋㅋㅋ솔직히 오피 가면 이쁜 애들이 다리까지 벌려주는데 고작 말 몇 마디 나누려고 여캠에 돈 쓰는 애들 이해 안돼,2,"['ㅋㅋㅋ', '솔직히', '오피', '가', '면', '이쁘', 'ᆫ', '애', '들', '이', '다리', '까지', '벌리', '어', '주', '는', '데', '고작', '말', '몇', '마디', '나누', '려고', '여캠', '에', '돈', '쓰', '는', '애', '들', '이해', '안', '되', '어']","오피,벌,리,어,벌려,여캠,"
1799,젊었을 때 성병으로 고생하기 싫으면 오피 같은 데 함부로 가지 마라,2,"['젊', '었', '을', '때', '성', '병', '으로', '고생', '하', '기', '싫', '으면', '오피', '같', '은', '데', '함부로', '가', '지', '말', '어라']","성병,오피,"
1800,너 요새 호빠 다녀? 그게 니 직업이야?,2,"['너', '요새', '호빠', '다니', '어', '?', '그것', '이', '니', '직업', '이', '야', '?']","호빠,"
1801,다들 말은 그렇게 하면서 질펀하게 한바탕 하러 가는거 아니냐?,2,"['다', '들', '말', '은', '그렇', '게', '하', '면서', '질펀', '하', '게', '한바탕', '하', '러', '가', '는', '거', '아니', '냐', '?']","질펀,"
1802,저럴거면 차라리 방송 말고 스트립쇼를 하는 게 더 나을 것 같은데.,2,"['저렇', '을', '거', '이', '면', '차라리', '방송', '말', '고', '스트립', '쇼', '를', '하', '는', '것', '이', '더', '낫', '을', '것', '같', '은데', '.']","스트립쇼,"
1803,하긴 그러면 남자들이 팬티 안에 팁은 많이 넣어주겠네.,2,"['하긴', '그러', '면', '남자', '들', '이', '팬티', '안', '에', '팁', '은', '많이', '넣', '어', '주', '겠', '네', '.']","팬티,안,팬티안,"
1804,백마들은 조개도 하얘서 더 맛있거든,2,"['백마', '들', '은', '조개', '도', '하얗', '어서', '더', '맛있', '거든']","백마,조개,"
1805,특히 여자들은 걍 포르노 배우라고 해도 믿을 것 같음,2,"['특히', '여자', '들', '은', '걍', '포르노', '배우', '이', '라고', '하', '어도', '믿', '을', '것', '같', '음']","포르노,포르노배우,"
1806,어차피 둘 다 몸 파는 더러운 일 한 게 자랑은 아니지.,2,"['어차피', '둘', '다', '몸', '파', '는', '더럽', '은', '일', '하', 'ᆫ', '것', '이', '자랑', '은', '아니', '지', '.']","몸,파,는,"
1807,쟤는 그냥 아무한테나 다 벌려줄듯,2,"['쟤', '는', '그냥', '아무', '한테', '나', '다', '벌리', '어', '주', 'ᆯ', '듯']","다,벌리,어,"
1808,애 둘 났으면 이쁜이 수술해야지 바람이 안난다,2,"['애', '둘', '나', '었', '으면', '이쁜이', '수술', '하', '어야지', '바람', '이', '안', '나', 'ᆫ다']","이쁜이수술,"
1809,쟤는 딱 관상이 도화살 가득한 게 남자 꽤나 후리게 생겼다.,2,"['쟤', '는', '딱', '관상', '이', '도화살', '가득', '하', 'ᆫ', '것', '이', '남자', '꽤나', '후리', '게', '생기', '었', '다', '.']","도화살,후리,게,"
1810,지들이 벗어놓고 쳐다보면 성추행이라고 발악하니까 그렇지.,2,"['지', '들', '이', '벗', '어', '놓', '고', '쳐다보', '면', '성추행', '이', '라고', '발악', '하', '니까', '그렇', '지', '.']","벗,어,성추행,"
1811,와 재는 눈빛부터가 색기가 줄줄 흐른다.,2,"['와', '재', '는', '눈빛', '부터', '가', '색', '기', '가', '줄줄', '흐르', 'ᆫ다', '.']","색기,줄줄,"
1812,소시적에 아랫도리 좀 벌리고 다녔겠구만,2,"['소시', '적', '에', '아랫도리', '좀', '벌리', '고', '다니', '었', '겠', '구만']","아랫도리,벌리,"
1813,그럼 너는 엄마 앞에서 저렇게 궁디 쳐들고 빤스 다 보이게 흔들면 어머니가 춤 잘 춘다고 좋아하시냐?,2,"['그럼', '너', '는', '엄마', '앞', '에서', '저렇', '게', '궁디', '치', '어', '들', '고', '빤스', '다', '보이', '게', '흔들', '면', '어머니', '가', '춤', '잘', '추', 'ᆫ다고', '좋아하', '시', '냐', '?']","궁디,빤스,"
1814,신음소리 큰 여자랑 하면 내가 잘하는 것 같고 기분 좋음,2,"['신음', '소리', '크', 'ᆫ', '여자', '랑', '하', '면', '나', '가', '잘', '하', '는', '것', '같', '고', '기분', '좋', '음']","신음,신음소리,"
1815,신음소리에 비음 잘섞는 여자가 존꼴이지 않냐,2,"['신음', '소리', '에', '비음', '잘', '섞', '는', '여자', '가', '졸', 'ᆫ', '꼴', '이', '지', '않', '냐']","신음,신음소리,존꼴,꼴,"
1816,거의 양키들 씨받으려 안달난 애들이 저기 가 있습니다.,2,"['거의', '양키', '들', '씨', '받', '으려', '안달', '나', 'ᆫ', '애', '들', '이', '저기', '가', '어', '있', '습니다', '.']","씨,받,으,씨받으,"
1817,여돌들은 본업도 못하면서 챙짓도 안하는데 여돌을 닦달해야지,2,"['여', '돌', '들', '은', '본업', '도', '못', '하', '면서', '챙', '짓', '도', '안', '하', '는', '데', '여', '돌', '을', '닦달', '하', '어야지']","챙,챙짓,"
1818,엉덩이 있어도 니꺼 비빌일 없으니까 조용히해라,2,"['엉덩이', '있', '어도', '니꺼', '비비', 'ᆯ', '일', '없', '으니까', '조용히', '하', '어라']","비비,비빌,"
1819,그럼 원나잇도 많이 하고 그랬겠네~,2,"['그럼', '원나잇', '도', '많이', '하', '고', '그렇', '었', '겠', '네', '~']","원나잇,"
1820,ㅋㅋ뮈친 그래 발기 전 10cm 이하 한남이랑 할 바에 내 돈 주더라도 왕잣탱이들이랑 한번 하는 게 나음,2,"['ㅋㅋ', '뮈친', '그래', '발기', '전', '10', 'cm', '이하', '한남', '이랑', '하', 'ᆯ', '바', '에', '나', '의', '돈', '주', '더라도', '왕잣탱', '이', '들', '이랑', '한', '번', '하', '는', '것', '이', '낫', '음']","발기,왕잣탱이,잣탱이,"
1821,클리가 내 쥬지보다 클 것 같은데 ㅋㅋ,2,"['크', 'ᆯ', '리', '가', '나', '의', '쥬지', '보다', '크', 'ᆯ', '것', '같', '은데', 'ㅋㅋ']","클리,쥬지,"
1822,성형티 팍팍나고 몸매는 박음직한 애들 갖다 쓰는거 다 그런 의도 아니겠어?,2,"['성형', '티', '팍팍', '나', '고', '몸매', '는', '박', '음직', '하', 'ᆫ', '애', '들', '갖', '다', '쓰', '는', '거', '이', '다', '그런', '의도', '아니', '겠', '어', '?']","박음직,"
1823,잘생기기도 했고 거기도 크게 생김 ㅋㅋㅋ 색기좔좔,2,"['잘생기', '기', '도', '하', '었', '고', '거기', '도', '크', '게', '생기', 'ᆷ', 'ㅋㅋㅋ', '색', '기', '좔좔']","색기,색기좔좔,"
1824,니네 누나는 내 거기 빨고 있는데?,2,"['니', '네', '누나', '는', '나', '의', '거기', '빨', '고', '있', '는', '데', '?']","거기,빨,"
1825,니네 엄마나 우리 누나나 허벌이네,2,"['니', '네', '엄마', '나', '우리', '누나', '나', '허', '어', '벌이', '네']","허벌,"
1826,잦맛 보다 밥맛이 더 좋은거면 취존한다.,2,"['잦맛', '보다', '밥맛', '이', '더', '좋', '은', '거', '이', '면', '취존', '하', 'ᆫ다', '.']","잦맛,"
1827,다리 라인이 드러나야 예쁜데..,2,"['다리', '라인', '이', '드러나', '어야', '예쁘', 'ᆫ데', '..']","다리라인,"
1828,겨털 염색하면서 보털도 물들이면 예쁘겠다. ㅋㅋㅋ,2,"['겨털', '염색', '하', '면서', '보털', '도', '물들이', '면', '예쁘', '겠', '다', '.', 'ㅋㅋㅋ']","보털,"
1829,저 명단 기쁨조 명단인 거네,2,"['저', '명단', '기쁨조', '명단', '이', 'ᆫ', '거네']","기쁨조,"
1830,물 왜 이렇게 됐음? 잣찌랭이 문신 가오잡이 색희들이 판치네 ;,2,"['물', '왜', '이렇', '게', '되', '었', '음', '?', '잣찌랭', '이', '문신', '가오', '잡이', '색', '희', '들', '이', '판치', '네', ';']","잣찌,잣찌랭이,"
1831,하악하악. 신음소리 한번 화끈하네.,2,"['하악', '하악', '.', '신음', '소리', '한번', '화끈', '하', '네', '.']","신음,신음소리,화끈,"
1832,명색이 애로배우인데 니 걸로 신음 연습이나 되겠냐.,2,"['명색', '이', '애로배우', '이', 'ᆫ데', '니', '걸', '로', '신음', '연습', '이나', '되', '겠', '냐', '.']","애로,애로배우,신음,"
1833,하긴... 집에 둘만 있으면 눈치 안보고 물고 빨고 할 수 있겠지,2,"['하긴', '...', '집', '에', '둘', '만', '있', '으면', '눈치', '안', '보', '고', '물', '고', '빨', '고', '하', 'ᆯ', '수', '있', '겠', '지']","물고빨고,물,빨,"
1834,어쭈 화내니까 귀여운게 룸 에이스로 굴려먹으면 딱이네,2,"['어쭈', '화내', '니까', '귀엽', '은', '것', '이', '룸', '에이스', '로', '굴리', '어', '먹', '으면', '딱', '이', '네']","룸,에이스,룸에이스,"
1835,누나 건포도보고 섰어요,2,"['누나', '건포도', '보', '고', '서', '었', '어요']","누나,건포도,누나건포도,서,있,어,섰어,"
1836,와우 저 여자 맘마통 사이즈 도랏네,2,"['와우', '저', '여자', '맘마', '통', '사이즈', '도랏네']","맘마통,"
1837,머릿속에 잠자리만 가득한 애들이라 항문으로 지들끼리 할 것 같긴하다,2,"['머릿속', '에', '잠자리', '만', '가득', '하', 'ᆫ', '애', '들', '이', '라', '항문', '으로', '지', '들', '끼리', '하', 'ᆯ', '것', '같', '기', 'ᆫ', '하', '다']","잠자리,항문,"
1838,한녀들은 목줄 채우고 사육 시키면서 인간사료 먹여야 돼,2,"['한녀', '들', '은', '목줄', '채우', '고', '사육', '시키', '면서', '인간', '사료', '먹이', '어야', '되', '어']","목줄,사육,인간사료,"
1839,생체 딜도용이겠지.,2,"['생체', '딜', '도용', '이', '겠', '지', '.']","생체딜도,딜도,"
1840,고래 뷰지들은 개좇맛을 알거든.,2,"['고래', '뷰지', '들', '은', '개좇', '맛', '을', '알', '거든', '.']","뷰지,개좆맛,좆맛,"
1841,보빨 좋아하다가 대소음순 절단될라. ㅋㅋㅋ,2,"['보빨', '좋아하', '다가', '대', '어', '소음', '순', '절단', '되', 'ᆯ라', '.', 'ㅋㅋㅋ']","보빨,대소음순,소음순,"
1842,근친도 가능하게 하는 정신병 찬양해.,2,"['근친', '도', '가능', '하', '게', '하', '는', '정신병', '찬양', '하', '어', '.']","근친,"
1843,그러게 팬티 보고 싶더라. 치마에 손도 넣어보고 싶어,2,"['그러게', '팬티', '보', '고', '싶', '더라', '.', '치마', '에', '손', '도', '넣', '어', '보', '고', '싶', '어']","팬티,치마에손,"
1844,한번 따 먹을 수 있으면 좋겠어요. 침대에선 어떨려나 궁금하네요,2,"['한번', '따', '어', '먹', '을', '수', '있', '으면', '좋', '겠', '어요', '.', '침대', '에서', 'ᆫ', '어떻', 'ᆯ려나', '궁금하', '네요']","따,어,먹,따먹,침대에선,침대에서,"
1845,그럼 니가 왕잣탱이 한명 소개시켜주던가 십알ㅋㅋ,2,"['그럼', '니', '가', '왕잣탱', '이', '한', '명', '소개', '시키', '어', '주', '던가', '십', '알', 'ㅋㅋ']","왕잣탱이,잣탱이,"
1846,스시녀들은 나한테 가랑이 한번 벌려주고 싶어서 안달이야.,2,"['스시녀', '들', '은', '나', '한테', '가랑이', '한번', '벌리', '어', '주', '고', '싶', '어서', '안달', '이', '야', '.']","스시녀,가랑이,벌리,어,벌려,"
1847,그거 보다가 개꼴려서 백마에 내꺼 넣었다 뺐다 하다가 몸안에 물 가득 싸주고싶더라,2,"['그거', '보', '다가', '개', '꼴리', '어서', '백마', '에', '내', '어', '끄', '어', '넣', '었', '다', '빼', '었', '다', '하', '다가', '몸', '안', '에', '물', '가득', '싸', '어', '주', '고', '싶', '더라']","백마,물,싸주,"
1848,백마가 너같은 소추를 받아주겠냐ㅋㅋ,2,"['백마', '가', '너', '같', '은', '소추', '를', '받', '어', '주', '겠', '냐', 'ㅋㅋ']","백마,소추,"
1849,"가슴까고, 엉덩이 까고 앉아서 하루에 몇 백씩 돈이 들어오는데 개꿀이지.",2,"['가슴', '까', '고', ',', '엉덩이', '까', '고', '앉', '어서', '하루', '에', '몇', '백', '씩', '돈', '이', '들어오', '는', '데', '개꿀', '이', '지', '.']","가슴,까,엉덩이,까,"
1850,스윗중남한테 성적 폭행 당해 버려라,2,"['스윗', '중', '남', '한테', '성적', '폭행', '당하', '어', '버리', '어라']","성적,폭행,"
1851,"통허리에 살집있고, 가슴모양도 별로네.",2,"['통', '허리', '에', '살집', '있', '고', ',', '가슴', '모양', '도', '별로', '이', '네', '.']","통허리,가슴모양,"
1852,모르는척 하고 박음용으로 쓰지ㅋㅋ,2,"['모르', '는', '척', '하', '고', '박', '음', '용', '으로', '쓰', '지', 'ㅋㅋ']","박음용,"
1853,그래서 몇컵인데,2,"['그래서', '몇', '컵', '이', 'ᆫ데']","몇컵,"
1854,일반인들 전 남친 전 여친들 모아놓고 바꿔서 연애시키는 그 프로는 거의 스와핑 아니야?,2,"['일반인', '들', '전', '남친', '전', '여친', '들', '모으', '어', '놓', '고', '바꾸', '어서', '연애', '시키', '는', '그', '프로', '는', '거의', '스와핑', '아니', '야', '?']","스와핑,"
1855,우리나라 쵕녀들 돈만 주면 말이랑도 할걸? ᄏ,2,"['우리나라', '쵕녀들', '돈', '만', '주', '면', '말', '이랑', '도', '하', 'ᆯ걸', '?', 'ᄏ']","쵕녀,"
1856,나 아는 언니도 성상납하거나 술자리 접대 이런 거 오라는 경우 많아서 그만뒀다던데,2,"['나', '알', '는', '언니', '도', '성', '상납', '하', '거나', '술자리', '접대', '이런', '거', '오', '라는', '경우', '많', '어서', '그만두', '었', '다던데']","성상납,접대,"
1857,대음순 늘어난걸로 날라다니는거임?,2,"['대음순', '늘어나', 'ᆫ', '거', 'ᆯ로', '날라다니', '는', '거', '이', 'ᆷ', '?']","대음순,"
1858,저런 옷을 입고 화보촬영을 한다는 건 자기 스스로를 성적 대상화하고 있는 거 아니냐?,2,"['저런', '옷', '을', '입', '고', '화보', '촬영', '을', '하', 'ᆫ다는', '거', 'ᆫ', '자기', '스스로', '를', '성', '적', '대상', '화', '하', '고', '있', '는', '거', '아니', '냐', '?']","성적,대상화,"
1859,저건 입은 것도 벗은 것도 아닌 은꼴같은 그런 컨셉인가.,2,"['저거', 'ᆫ', '입', '은', '것', '도', '벗', '은', '것', '도', '아니', 'ᆫ', '은', '꼴', '같', '은', '그런', '컨셉', '이', 'ᆫ가', '.']","벗,은,은꼴,"
1860,영부인 자리보다는 접대부 에이스 자리가 더 잘어울림 ㅋㅋㅋ,2,"['영부인', '자리', '보다', '는', '접대부', '에이스', '자리', '가', '더', '잘', '어울리', 'ᆷ', 'ㅋㅋㅋ']","접대부,에이스,"
1861,바지 벗기고 그냥 박아.,2,"['바지', '벗기', '고', '그냥', '박', '어', '.']","벗기,박,어,박아,"
1862,니가 빠는 쟤네 니가 딸친 횟수보다 떡질 더 많이 했을거다,2,"['니', '가', '빨', '는', '쟤', '네', '니', '가', '딸', '치', 'ᆫ', '횟수', '보다', '떡', '질', '더', '많이', '하', '었', '을', '거', '하', '다']","딸치,딲친,떡,떡질,"
1863,그냥 딜도로 쑤신걸 수도 있지ㅋㅋ,2,"['그냥', '딜도', '로', '쑤시', 'ᆫ', '거', 'ᆯ', '수', '도', '있', '지', 'ㅋㅋ']","딜도,쑤시,"
1864,바닥에 물 쏟고 행주야 니 몸으로 닦아라 업소녀 취급 해야 함,2,"['바닥', '에', '물', '쏟', '고', '행주', '야', '니', '몸', '으로', '닦', '어라', '업', '소녀', '취급', '하', '어야', '하', 'ᆷ']","행주,업소녀,"
1865,야 저 여자 야동배우 닮았지,2,"['야', '저', '여자', '야동', '배우', '닮', '었', '지']","야동,야동배우,"
1866,응 근데 왕가슴이 아니라 조금 아쉽다,2,"['응', '근데', '왕', '가슴', '이', '아니', '라', '조금', '아쉽', '다']","왕가슴,"
1867,레깅스 입은 여자가 예뻐도 문제인게 꼴림직해져서 정신산만해짐,2,"['레깅스', '입', '은', '여자', '가', '예쁘', '어도', '문제', '이', 'ᆫ', '것', '이', '꼴리', 'ᆷ직', '하', '어', '지', '어서', '정신', '산만하', '어', '지', 'ᆷ']","꼴림,꼴림직,"
1868,그러는 넌 마누라 임신했을 때 물 빼러 오피나 드나든 더러운 게 어디서 까불어?,2,"['그러', '는', '너', 'ᆫ', '마누라', '임신', '하', '었', '을', '때', '물', '빼', '러', '오피', '이나', '드나들', 'ᆫ', '더럽', '은', '것', '이', '어디', '서', '까불', '어', '?']","물빼,오피,"
1869,예비 신랑 총각파티는 성매매 파티잖아ㅋㅋ,2,"['예비', '신랑', '총각', '파티', '는', '성매매', '파티', '이', '잖아', 'ㅋㅋ']","성매매,"
1870,헬조센에서는 너드처럼 생긴 개찐따 백인들도 섹머신되잖아,2,"['헬조센', '에서', '는', '너드', '처럼', '생기', 'ᆫ', '개', '찐따', '백인', '들', '도', '섹', '머신', '되', '잖아']","섹머신,"
1871,똥밟았네. 여관바리급이 나오면 열받지.,2,"['똥', '밟', '었', '네', '.', '여관', '바리', '급', '이', '나오', '면', '열', '받', '지', '.']","여관바리,"
1872,쟤 승마 잘타는거 보니 명기일듯,2,"['쟤', '승마', '잘', '타', '는', '거', '보', '니', '명기', '이', 'ᆯ', '듯']","명기,"
