,0,1,2,3
1427,¤·¤¸ ±Ùµ¥ ÀÌ ´õ·¯¿î ³à¼®µéÀÌ ÁÁ´Ù°í ÄíÆÛ¾× ÁúÁú½Ó¤»¤»,2,"['¤·¤¸', '±Ùµ¥', 'ÀÌ', '´õ·´', 'Àº', '³à¼®', 'µé', 'ÀÌ', 'ÁÁ', '´Ù°í', 'ÄíÆÛ¾×', 'ÁúÁú', '½Ó', '¤»¤»']","ÄíÆÛ¾×,ÁúÁú,½Ó,"
1428,±×Àú µ· ¸¹À¸¸é ¾Æ·§µµ¸® ¹ú¸®´Â ²ÃÀÌ¶õ,2,"['±×Àú', 'µ·', '¸¹', 'À¸¸é', '¾Æ·§µµ¸®', '¹ú¸®', '´Â', '²Ã', 'ÀÌ¶õ']","¾Æ·§µµ¸®,¹ú¸®,²Ã,"
1429,¿ø·¡ »êÀÌ ¾ß¿Ü¿¡¼­ ¶± Ä¡±â ÁÁÀº °÷ÀÓ.,2,"['¿ø·¡', '»ê', 'ÀÌ', '¾ß¿Ü', '¿¡¼­', '¶±', 'Ä¡', '±â', 'ÁÁ', 'Àº', '°÷', 'ÀÌ', '?', '.']","¶±,Ä¡,¶±Ä¡,"
1430,¸ðÅÚ °¥ µ· ¾ø´Â °ÅÁöµéÀÌ »ê¿¡¼­ ¶± Ä¡´Â °Å±¸³ª.,2,"['¸ðÅÚ', '°¡', '?', 'µ·', '¾ø', '´Â', '°ÅÁö', 'µé', 'ÀÌ', '»ê', '¿¡¼­', '¶±', 'Ä¡', '´Â', '°Å', 'ÀÌ', '±¸³ª', '.']","¸ðÅÚ,¶±,Ä¡,"
1431,Ä¼ ¿ì¸®³ª¶ó ²ÃÆä¹ÌµéÀÌ³ª Àâ¾Æ°¡¼­ ¼º¹üÁË ½ÃÅ°Áö,2,"['Ä¼', '¿ì¸®', '³ª¶ó', '²ÃÆä¹Ì', 'µé', 'ÀÌ³ª', 'Àâ¾Æ°¡', '¾î¼­', '¼º¹üÁË', '½ÃÅ°', 'Áö']","¼º¹üÁË,"
1432,ÆíÇÑ °É ¶°³ª¼­ ±×³É ¾îÇÊ ÇÏ´Â °Å ¾Æ´Ô? À½ÅÁÇÑ °Ô ³Ê¹« ´«¿¡ º¸ÀÓ,2,"['ÆíÇÏ', '?', '°Å', '?', '¶°³ª', '¾î¼­', '±×³É', '¾îÇÊ', 'ÇÏ', '´Â', '°Å', '¾Æ´Ï', '?', '?', 'À½ÅÁ', 'ÇÏ', '?', '°Í', 'ÀÌ', '³Ê¹«', '´«', '¿¡', 'º¸ÀÌ', '?']","¾îÇÊ,À½ÅÁ,"
1433,³Êµµ ´Ï ¾Æ³»°¡ ¿Ü°£ ³²ÀÚ¿¡°Ô µû¸ÔÇô ºÁ¾ß ±×µý ¼Ò¸® ¾ÈÇÒ°Å´Ù.,2,"['³Ê', 'µµ', '´Ï', '¾Æ³»', '°¡', '¿Ü°£', '³²ÀÚ', '¿¡°Ô', 'µû', '¾î', '¸ÔÈ÷', '¾î', 'º¸', '¾î¾ß', '±×µý', '¼Ò¸®', '¾È', 'ÇÏ', '?', '°Å', 'ÀÌ', '´Ù', '.']","¿Ü°£,µû,¸ÔÈ÷,"
1434,³»°¡ ´Ï ¾Õ¿¡¼­ ´Ï ¾Æ³» µû¸Ô°í ÀÖÀ»²²,2,"['³ª', '°¡', '´Ï', '¾Õ', '¿¡', '¼­', '´Ï', '¾Æ³»', 'µû¸Ô', '°í', 'ÀÖ', 'À»²²']","µû¸Ô,"
1435,³²ÀÚ ¹Ø¿¡ ±îº¸°í Å©±â°¡ ¸¾¿¡ ¾È µé¸é °¥¾ÆÄ¡¿î´ë,2,"['³²ÀÚ', '¹Ø', '¿¡', '±î', '¾î', 'º¸', '°í', 'Å©±â', '°¡', '¸¾', '¿¡', '¾È', 'µé', '¸é', '°¥', '¾î', 'Ä¡¿ì', '?´ë']","¹Ø,"
1436,¹øÅ»³²µé ÈÄÀü±úÇÏ°í½Í´Ù,2,"['¹ú', '?', 'Å»', '³²', 'µé', 'ÈÄÀü±ú', 'ÇÏ', '°í', '½Í', '´Ù']","ÈÄÀü±ú,"
1437,¾ßÇÑ ´ëÈ­ÇÏ½Ç ºÐ Ã£¾Æ¿ä~,2,"['¾ßÇÏ', '?', '´ëÈ­', 'ÇÏ', '½Ã', '?', 'ºÐ', 'Ã£', '¾î¿ä', '~']","¾ßÇÏ,"
1438,Àú Áö±Ý ¼¹¾î¿ä ÈïºÐ½ÃÄÑ ÁÖ¼¼¿ä~,2,"['Àú', 'Áö±Ý', '¼­', '¾ú', '¾î¿ä', 'ÈïºÐ', '½ÃÅ°', '¾î', 'ÁÖ', '¼¼¿ä', '~']","¼­,¾ú,¼¹,ÈïºÐ,"
1439,½ÅÀ½¼Ò¸® µé·ÁÁÙ±î¿ä?,2,"['½ÅÀ½', '¼Ò¸®', 'µé¸®', '¾î', 'ÁÖ', '?±î¿ä', '?']","½ÅÀ½,"
1440,³Ê³× ¾Æ¹öÁö Ã¤ÂïÁú ÇÏ¸é ÇØ¹ú·¡ ÇÏ½Ç°Í °°´Ù¤»¤» ³»°¡ ÇÑ¹ø Á¶±³ ½ÃÄÑ µå¸±±î?,2,"['³Ê', '³×', '¾Æ¹öÁö', 'Ã¤Âï', 'Áú', 'ÇÏ', '¸é', 'ÇØ¹ú·¡', 'ÇÏ', '½Ã', '?', '°Í', '°°', '´Ù', '¤»¤»', '³ª', '°¡', 'ÇÑ¹ø', 'Á¶±³', '½ÃÅ°', '¾î', 'µå¸®', '?±î', '?']","Ã¤Âï,ÇØ¹ú·¡,Á¶±³,"
1441,¸ö ÆÄ´Â ¿©ÀÚµé µ·±îÁö Áã¾îÁÖ´Â °Åº¸´Ï ³ª¶ó°¡ ±âµÕ¼­¹æÀÌ±¸¸¸ ¤»¤»¤»,2,"['¸ö', 'ÆÈ', '´Â', '¿©ÀÚ', 'µé', 'µ·', '±îÁö', 'Áã', '¾î', 'ÁÖ', '´Â', '°Å', 'º¸', '´Ï', '³ª¶ó', '°¡', '±âµÕ¼­¹æ', 'ÀÌ', '±¸¸¸', '¤»¤»¤»']","¸ö,ÆÈ,¸öÆÄ´Â,"
1442,¾Ë°í º¸¸é AV ¹è¿ì Ãâ½ÅÀÎ °Å ¾Æ³Ä?¤»¤»¤»,2,"['¾Ë', '°í', 'º¸', '¸é', 'AV', '¹è¿ì', 'Ãâ½Å', 'ÀÌ', '?', '°Å', '¾Ë', '³Ä', '?', '¤»¤»¤»']","AV,"
1443,°ú¿Ü½Ü º¼ ¶§¸¶´Ù ²Ã¸®´Âµ¥ ÀÌ°Å ¹«ÁËÁö?,2,"['°ú¿Ü', '½Ü', 'º¸', '?', '¶§', '¸¶´Ù', '²Ã¸®', '´Â', 'µ¥', 'ÀÌ°Å', '¹«ÁË', 'ÀÌ', 'Áö', '?']","²Ã¸®,"
1444,²Ã¸®°Ô ÇÑ ÁË·Î ´Ù¸®»çÀÌ¿¡ ¹Ì»çÀÏ ¹Ú¾Æµå¸®ÀÚ,2,"['²Ã¸®', '°Ô', 'ÇÏ', '?', 'ÁË', '·Î', '´Ù¸®', '»çÀÌ', '¿¡', '¹Ì»çÀÏ', '¹Ú', '¾î', 'µå¸®', 'ÀÚ']","²Ã¸®,¹Ú,"
1445,°¡½¿µµ °³Å©°í ¶óÀÎµµ ¹ÌÃÆÀ½¤Ð¤Ð ÀÌ°Ç µé¹ÚÇØµµ ¹«ÁËÀÓ...,2,"['°¡½¿', 'µµ', '°³Å©°í', '¶óÀÎ', 'µµ', '¹ÌÄ¡', '¾ú', 'À½', '¤Ð¤Ð', 'ÀÌ°Å', '?', 'µé', '¹ÚÇØ', 'µµ', '¹«ÁË', 'ÀÌ', '?', '...']","°¡½¿,°³Å©°í,µé,¹ÚÇØ,µé¹Ú,"
1446,Àú±â¼­ ´õ ºüÁö¸é ±èÄ¡³àµé ÁÙÁÙ Èê¸®°Ú±¸¸¸.,2,"['Àú±â', '¼­', '´õ', 'ºüÁö', '¸é', '±èÄ¡', '³à', 'µé', 'ÁÙÁÙ', 'Èê¸®', '°Ú', '±¸¸¸', '.']","ÁÙÁÙ,"
1447,°Â ¼ÒÃß¶ó ±×·³ ¤»¤»¤»¤»¤»,2,"['°Â', '¼ÒÃß', 'ÀÌ', '¶ó', '±×·¸', 'À½', '¤»¤»¤»¤»¤»']","¼ÒÃß,"
1448,½Åµ¥·¼¶ó³Ä? ¤»¤» ´Þ¸° ³ðÀÌ ¹º Åë±ÝÀÌ¾ß,2,"['½Åµ¥·¼¶ó', 'ÀÌ', '³Ä', '?', '¤»¤»', '´Þ¸®', '?', '³ð', 'ÀÌ', '¹º', 'Åë±Ý', 'ÀÌ', '¾ß']","´Þ¸®,´Þ¸°,"
1449,¿Í ½ÅºÐ¼¼Å¹ Á¦´ë·Î Çß´Ù ³Ê? ±Û·¹ Ã³·³ ¸ö ±¼¸®°í ´Ù´Ò¶§´Â ¾ðÁ¦°í ÂøÇÑ ¸ç´À¸®ÀÎÃ´ Â¾´Ù,2,"['¿À', '¾î', '½ÅºÐ', '¼¼Å¹', 'Á¦´ë·Î', 'ÇÏ', '¾ú', '´Ù', '³Ê', '?', '±Û·¹', 'Ã³·³', '¸ö', '±¼¸®', '°í', '´Ù´Ï', '?', '¶§', '´Â', '¾ðÁ¦', 'ÀÌ', '°í', 'ÂøÇÏ', '?', '¸ç´À¸®', 'ÀÎÃ´', 'Â¿', '?´Ù']","±Û·¹,¸ö,±¼¸®,"
1450,¹» ¸»ÇÏÁö¸¶¶ó¾ß¤» µ¿³×¿¡¼­ ¾Ë¾ÆÁÖ´ø Ã¬·ÃÀÌ ³ÊÀÎ°Íµµ ¸ð¸£°í °áÈ¥ÇÑ ´Ï ³²ÆíÀÌ Á¦ÀÏ ºÒ½ÖÇÏÁö ÀÌ·Ã¾Æ ¤»¤»,2,"['¹¹', '?', '¸»', 'ÇÏ', 'Áö', '¸»', '¾î¶ó', '¾ß', '¤»', 'µ¿³×', '¿¡¼­', '¾Ë¾ÆÁÖ', '´ø', 'Ã¬·Ã', 'ÀÌ', '³Ê', 'ÀÌ', '?', '°Í', 'µµ', '¸ð¸£', '°í', '°áÈ¥', 'ÇÏ', '?', '´Ï', '³²Æí', 'ÀÌ', 'Á¦ÀÏ', 'ºÒ½ÖÇÏ', 'Áö', 'ÀÌ', '·Ã', '¾Æ', '¤»¤»']","Ã¬·Ã,"
1451,¿­½ÉÈ÷ È£ÅÚ µé¶ô°Å¸®¸ç ¸ö ÆÇ µ·À¸·Î ¼ö½Ê¾ïÂ¥¸® ÁýµéÀ» »çÀÝ¾Æ.,2,"['¿­½ÉÈ÷', 'È£ÅÚ', 'µé¶ô°Å¸®', '¸ç', '¸ö', 'ÆÈ', '?', 'µ·', 'À¸·Î', '¼ö½Ê', '¾ï', 'Â¥¸®', 'Áý', 'µé', 'À»', '»ç', 'Áö', '¾Ê', '¾î', '.']","¸ö,ÆÈ,"
1452,°¡½¿µµ ¾ø´Â °Ô ¾î¶»°Ô ¿©ÀÚ¾ß?,2,"['°¡½¿', 'µµ', '¾ø', '´Â', '°Í', 'ÀÌ', '¾î¶»', '°Ô', '¿©ÀÚ', 'ÀÌ', '¾ß', '?']","°¡½¿,"
1453,¾Ö´Ï´Â ¿ª½Ã 19±Ý¿¡ ¹Ì¼Ò³à Ä³¸¯ÅÍ°¡ ±âº» º£ÀÌ½ºÁö,2,"['¾Ö´Ï', '´Â', '¿ª½Ã', '19±Ý', '¿¡', '¹Ì¼Ò³à', 'Ä³¸¯ÅÍ', '°¡', '±âº»', 'º£ÀÌ½º', 'Áö']","19±Ý,"
1454,³» º¸Áö´Â ¿À·ÎÁö ³Ê¸¸À» À§ÇÑ°Å¶ó¸é ¹Ï°Ú¾î?,2,"['³ª', 'ÀÇ', 'º¸', 'G', '´Â', '¿À·ÎÁö', '³Ê', '¸¸', 'À»', 'À§ÇÏ', '?', '°Å', 'ÀÌ', '¶ó¸é', '¹Ï', '°Ú', '¾î', '?']","º¸Áö,"
1455,±×°Íµé ¸Ó¸®°¡ ¶Õ¸®µç ¾Æ·¡°¡ ¶Õ¸®µç ¾îµðµç ¶Õ¸®¸é ³» ¼Óµµ »½ ¶Õ¸®°Ú´Ù.,2,"['±×°Í', 'µé', '¸Ó¸®', '°¡', '¶Õ¸®', 'µç', '¾Æ·¡', '°¡', '¶Õ¸®', 'µç', '¾îµð', 'ÀÌ', 'µç', '¶Õ¸®', '¸é', '³ª', 'ÀÇ', '¼Ó', 'µµ', '»½', '¶Õ¸®', '°Ú', '´Ù', '.']","¾Æ·¡,¶Õ¸®,"
1456,·¹ÁîµéÀº Áöµé³¢¸® »¡Åë »¡¾ÆÁÖ´Â °Ç°¡?,2,"['·¹Áî', 'µé', 'Àº', 'Áö', 'µé', '³¢¸®', '»¡', 'Åë', '»¡', '¾î', 'ÁÖ', '´Â', '°Å', 'ÀÌ', '?°¡', '?']","·¹Áî,»¡,Åë,»¡Åë,»¡¾Æ,"
1457,OO »çÁø º¸¸é ¹Ù·Î ¿À¸£°¡Áò ´À³¢´Â »ç¶÷ÀÎ°ÔÁö,2,"['OO', '»çÁø', 'º¸', '¸é', '¹Ù·Î', '¿À¸£°¡Áò', '´À³¢', '´Â', '»ç¶÷', 'ÀÌ', '?', '°Í', 'ÀÌ', 'Áö']","¿À¸£°¡Áò,"
1458,¿©±â Àú±â ¼¼¿ì°í ´Ù´Ï´À¶ó Á¤½Å ¾øÀ»µí,2,"['¿©±â', 'Àú±â', '¼¼¿ì', '°í', '´Ù´Ï', '´À¶ó', 'Á¤½Å', '¾ø', 'À»', 'µí']","¼¼¿ì,"
1459,¾Æ·§µµ¸® Çæ··ÇÑ ³âµé ½ºÆ®¸³¼îÇÏ´Â Å¬·´ °¡ÀÚ.,2,"['¾Æ·§µµ¸®', 'Çæ··ÇÏ', '?', '³â', 'µé', '½ºÆ®¸³¼î', 'ÇÏ', '´Â', 'Å¬·´', '°¡', 'ÀÚ', '.']","¾Æ·§µµ¸®,Çæ··ÇÏ,½ºÆ®¸³,½ºÆ®¸³¼î,"
1460,Çæ··ÇÑ ³âÀÌ ¹¹°¡ ¾ÆÆÄ?,2,"['Çæ··ÇÏ', '?', '³â', 'ÀÌ', '¹¹', '°¡', '¾ÆÇÁ', '¾î', '?']","Çæ··ÇÏ,"
1461,Áø½É Æ¼ºñ Å°¸é µ¶±â¿¡ º¸©n³âµéÀº ½ëÃ´ ¿ÀÁø È÷½ºÅ×¸®¿¡ ¿ª°Ü¿ò,2,"['Áø½É', 'Æ¼ºñ', 'Å°', '¸é', 'µ¶±â', '¿¡', 'º¸©n³â', 'µé', 'Àº', '½ê', '?', 'Ã´', '¿ÀÁø', 'È÷½ºÅ×¸®', '¿¡', '¿ª°ã', 'À½']","º¸©n³â,"
1462,¾Æ³»ÀÇ Áú ¾Ð·ÂÀº ³²ÆíÀÇ ¼½½º ¸¸Á·µµ¿Í ºñ·ÊÇÔ,2,"['¾Æ³»', 'ÀÇ', 'Áú', '¾Ð·Â', 'Àº', '³²Æí', 'ÀÇ', '¤µ¤µ', '¸¸Á·µµ', '¿Í', 'ºñ·Ê', 'ÇÏ', '?']","Áú,¼½½º,"
1463,Àú ¿©ÀÚ ÁøÂ¥ ¹ÚÀ½Á÷½º·´°Ô »ý°å´Ù,2,"['Àú', '¿©ÀÚ', 'ÁøÂ¥', '¹Ú', 'À½Á÷', '½º·´', '°Ô', '»ý±â', '¾ú', '´Ù']","¹Ú,À½Á÷,¹ÚÀ½Á÷,"
1464,»§´óÀÌ Åä½ÇÇÑ°Å ÁøÂ¥ ¸Ó²Ã...,2,"['»§´ó', 'ÀÌ', 'Åä½Ç', 'ÇÏ', '?', '°Å', 'ÁøÂ¥', '¸Ó²Ã', '...']","»§´ó,Åä½Ç,¸Ó²Ã,"
1465,¿ª½Ã ¿©ÀÚ´Â °ñ¹ÝÀÌ ÀÖ¾î¾ß ³ªÁß¿¡ ¾Ö¸¦ Àß ³º´Â´Ù´Ï±î,2,"['¿ª½Ã', '¿©ÀÚ', '´Â', '°ñ¹Ý', 'ÀÌ', 'ÀÖ', '¾î¾ß', '³ªÁß', '¿¡', '¾Ö', '¸¦', 'Àß', '³º', '´Â', '´Ù´Ï±î']","°ñ¹Ý,¾Ö,³º,"
1466,³Ê³×µµ Ç×¹®À¸·Î ÇØºÁ,2,"['³Ê', '³×', 'µµ', 'Ç×¹®', 'À¸·Î', 'ÇÏ', '¾î', 'º¸', '¾î']","Ç×¹®,ÂÉÀÌ,"
1467,¾îÂ÷ÇÇ ¾Æ´ÙÀÏÅÙµ¥ ³²ÀÚÇÏ°í¶óµµ ÇØº¸±ä ÇØ¾ß ÇÏÁö ¾Ê°Ú´Ï?,2,"['¾îÂ÷ÇÇ', '¾Æ', '´Ù', 'ÀÌ', '?', 'ÅÍ', 'ÀÌ', '?µ¥', '³²ÀÚ', 'ÇÏ°í', 'ÀÌ', '¶óµµ', 'ÇÏ', '¾î', 'º¸', '±â', '?', 'ÇÏ', '¾î¾ß', 'ÇÏ', 'Áö', '¾Ê', '°Ú', '´Ï', '?']","¾Æ´Ù,"
1468,¾ß Àú ¿©ÀÚ °¡½¿ µÇ°Ô »§»§ÇÑ °Å ºÃ³Ä?,2,"['¾ß', 'Àú', '¿©ÀÚ', '°¡½¿', 'µÇ°Ô', '»§»§ÇÏ', '?', '°Å', 'º¸', '¾ú', '³Ä', '?']","°¡½¿,»§»§ÇÏ,"
1469,±×·¡¼­ ³Ê ¾Æ·§µµ¸®°¡ ±×·¸°Ô Ä¿Áø °Å¾ß?,2,"['±×·¡¼­', '³Ê', '¾Æ·§µµ¸®', '°¡', '±×·¸', '°Ô', 'Å©', '¾î', 'Áö', '?', '°Å', 'ÀÌ', '¾ß', '?']","¾Æ·§µµ¸®,Å©,"
1470,ÇÑ¹ø ¸¸Á®ºÃÀ¸¸é ÁÁ°Ú³×.,2,"['ÇÑ¹ø', '¸¸Áö', '¾î', 'º¸', '¾ú', 'À¸¸é', 'ÁÁ', '°Ú', '³×', '.']","¸¸Áö,¸¸Á®,"
1471,±×·²²¨¸é °¡½¿µµ º¸ÀÌ¶ô ¸»¶ôÇÏ°Ô ÀÔ¾îÁà¾ß °øÆòÇÏÁö,2,"['±×·¸', 'À»', '²¨', 'ÀÌ', '¸é', '°¡½¿', 'µµ', 'º¸ÀÌ', '¶ô', '¸»', '?¶ô', 'ÇÏ', '°Ô', 'ÀÔ', '¾î', 'ÁÖ', '¾î¾ß', '°øÆò', 'ÇÏ', 'Áö']","°¡½¿,º¸ÀÌ,"
1472,½Ç¸®ÄÜ ÀÇÁ¥ Â¡±×·´°Ô »ý°Ü¼­ ²Ã¸®Áöµµ ¾Ê´õ¶ó,2,"['½Ç¸®ÄÜ', 'ÀÇ', 'Á¥', 'Â¡±×·´', '°Ô', '»ý±â', '¾î¼­', '²Ã¸®', 'Áö', 'µµ', '¾Ê', '´õ¶ó']","½Ç¸®ÄÜ,Á¥,²Ã¸®,"
1473,±Ùµ¥ ¼ÖÁ÷È÷ ´Ù °ü°è ÇÏ·¯ °¡´Â°Å ¾Æ´Ï³Ä ¤»¤»¤»,2,"['±Ùµ¥', '¼ÖÁ÷È÷', '´Ù', '°ü°è', 'ÇÏ', '·¯', '°¡', '´Â', '°Å', '¾Æ´Ï', '³Ä', '¤»¤»¤»']","°ü°è,"
1474,¹ßÁ¤ ³ª¼­ ±×·± µ¨ °¡´Â °ÅÁö?,2,"['¹ßÁ¤', '³ª', '¾î¼­', '±×·±', 'µ¥', '?', '°¡', '´Â', '°Å', 'ÀÌ', 'Áö', '?']","¹ßÁ¤,Âî¸£,"
1475,Àú±â Àú ¾Ö ÇÎµÎ ÇÎº¸·¡,2,"['Àú±â', 'Àú', '¾Ö', 'ÇÎ', 'µÎ', 'ÇÎ', 'º¸', '·¡']","ÇÎ,ÇÎµÎ,ÇÎº¸,"
1476,°Ì³ª ¾¥¼Å ¹ÚÀ¸¸é¼­ °³»¡°í ½Í´Ù,2,"['°Ì³ª', '¾¥½Ã', '¾î', '¹Ú', 'À¸¸é¼­', '°³', '»¡', '°í', '½Í', '´Ù']","¾¥½Ã,¾î,¹Ú,»¡,"
1477,¹°»©·¯ Ã³ °¬´Ù°¡ µû~~~~~¾Ç ±Û¸®—¡Á¦???,2,"['¹°', '»©', '·¯', 'Ã³', '°¡', '¾ú', '´Ù°¡', 'µû', '~~~~~', '¾Ç', '±Û¸®—¡Á¦', '???']","¹°,»©,"
1478,¾ß ´Ï ¸Ó¸® ³Ê¹« Ä¿¼­ ³Ê³× ¾ö¸¶°¡ ³Ê ³ºÀ» ¶§ Àüº¹ °Ì³ª Ä¿Á³°Ú´Ù,2,"['¾ß', '´Ï', '¸Ó¸®', '³Ê¹«', 'Å©', '¾î¼­', '³Ê', '³×', '¾ö¸¶', '°¡', '³Ê', '³º', 'À»', '¶§', 'Àüº¹', '°Ì³ª', 'Ä¿Áö', '¾ú', '°Ú', '´Ù']","Àüº¹,"
1479,³²ÀÚµéÀº ÀüºÎ ÀáÀçÀû¼º¹üÁËÀÚ¶ó°í »ý°¢ÇØ ´Ù ¤¸ÀÇ¼÷ÁÖµéÀÌ¾ß,2,"['³²ÀÚ', 'µé', 'Àº', 'ÀüºÎ', 'ÀáÀç', 'Àû', '¼º¹üÁËÀÚ', 'ÀÌ', '¶ó°í', '»ý°¢', 'ÇÏ', '¾î', '´Ù', '¤¸', 'ÀÇ', '¼÷ÁÖ', 'µé', 'ÀÌ', '¾ß']","¼º¹üÁËÀÚ,"
1480,¿¬ÇÑ ·¹±ë½º µµ³¢ ÀÚ±¹ ³ª´Â °Å ÁøÂ¥ °³ ²Ã·Á,2,"['¿¬ÇÏ', '?', '·¹±ë½º', 'µµ³¢', 'ÀÚ±¹', '³ª', '´Â', '°Å', 'ÁøÂ¥', '°³', '²Ã¸®', '¾î']","µµ³¢,²Ã¸®,"
1481,±×°Ô ¹º»ó°üÀÌ¾ß Áý¿¡¼­¾ß Çü¼ö ¼º±â¸¦ Âõµç Áö ¸¶´©¶ó ¶Ë²¿¸¦ ÈÄºñµç ³ª¶ó¸¸ Àß ÀÌ²ø¸é µÇ´Â°Å ¾Æ´Ï¾ß,2,"['±×°Í', 'ÀÌ', '¹º', '»ó°ü', 'ÀÌ', '¾ß', 'Áý', '¿¡¼­', '¾ß', 'Çü¼ö', '¼º±â', '¸¦', 'Âõ', 'µç', 'Áö', '¸¶´©¶ó', '¶Ë²¿', '¸¦', 'ÈÄºñ', 'µç', '³ª¶ó', '¸¸', 'Àß', 'ÀÌ²ø', '¸é', 'µÇ', '´Â', '°Å', '¾Æ´Ï', '¾ß']","¼º±â,¶Ë²¿,ÈÄºñ,"
1482,ÇÑ³àµéÀº Çã¹ú¿¡´Ù º¸¸ª³» ³ª¼­ ¸ø µû¸Ô°Ú´õ¶ó,2,"['ÇÑ³à', 'µé', 'Àº', 'Çã', '¹ú', '¿¡´Ù', 'º¸¸ª³»', '³ª', '¾î¼­', '¸ø', 'µû', '¾î', '¸Ô', '°Ú', '´õ¶ó']","ÇÑ³à,Çã,¹ú,Çã¹ú,º¸¸ª³»,µû,¸Ô,"
1483,³ª ¾îÁ¦ ¿©Ä£ÀÌ¶û ÇÏ´Ù°¡ ¸ô·¡ ¸ôÄ« Âï¾úÀÝ¾Æ ÁÁ¾Æ¼­ µÚÁý¾îÁö´õ¶ó,2,"['³ª', '¾îÁ¦', '¿©Ä£', 'ÀÌ¶û', 'ÇÏ', '´Ù°¡', '¸ô·¡', '¸ôÄ«', 'Âï', '¾ú', 'Áö', '¾Ê', '¾î', 'ÁÁ', '¾î¼­', 'µÚÁý¾îÁö', '´õ¶ó']","¸ôÄ«,"
1484,³ªÁß¿¡ Áý¿¡¼­ È¥ÀÚ º¸¸é¼­ µþÀÌ³ª ÃÄ¾ßÁö,2,"['³ªÁß', '¿¡', 'Áý', '¿¡¼­', 'È¥ÀÚ', 'º¸', '¸é¼­', 'µþ', 'ÀÌ³ª', 'Ä¡', '¾î¾ßÁö']","µþ,Ä¡,"
1485,¹ã¿¡ ³ª¸¦ ¼º³ë¸®°³¸¶³É »ç¿ëÇØÁà¼­ ÁÁ¾Æ.,2,"['¹ã', '¿¡', '³ª', '¸¦', '¼º', '³ë¸®°³', '¸¶³É', '»ç¿ë', 'ÇÏ', '¾î', 'ÁÖ', '¾î¼­', 'ÁÁ', '¾î', '.']","¼º,³ë¸®°³,"
1486,"¾Æ³Ä, ÀÔ¿¡ ¹Ú¾Æ ´Þ¶ó°í ¹ú¸®°í ÀÖ´Â °Å¾ß.",2,"['¾Æ³Ä', ',', 'ÀÔ', '¿¡', '¹Ú', '¾î', '´Þ', '¶ó°í', '¹ú¸®', '°í', 'ÀÖ', '´Â', '°Å', 'ÀÌ', '¾ß', '.']","¹Ú,¹ú¸®,"
1487,´À±Ý¸¶ ÀáÁöÅÐ¿¡ ¹äÀÌ³ª ºñº­¸Ô¾î ÀÌ È£¸ð »ö°¼,2,"['´À±Ý¸¶', 'ÀáÁö', 'ÅÐ', '¿¡', '¹ä', 'ÀÌ', '³ª', '¾î', 'ºñºñ', '¾î', '¸Ô', '¾î', 'ÀÌ', 'È£¸ð', '»ö°¼']","ÀáÁö,ÅÐ,È£¸ð,"
1488,»óÅ­ÇÑ ÀÏº» ¿©°í»ý »çÁø º¸¸é¼­ ÇÑ ¹ß »«´Ù.,2,"['»óÅ­', 'ÇÏ', '?', 'ÀÏº»', '¿©°í»ý', '»çÁø', 'º¸', '¸é¼­', 'ÇÑ', '¹ß', '»©', '?´Ù', '.']","ÇÑ,¹ß,»©,"
1489,"»ö´Ù¸¥ ¿©ÀÚ, ¹é¸¶µµ °ñ¶ó º¸°í ¾²¸®¼¶µµ ÇØ º¸°í ±×·± °ÅÁö",2,"['»ö´Ù¸£', '?', '¿©ÀÚ', ',', '¹é¸¶', 'µµ', '°í¸£', '¾î', 'º¸', '°í', '¾²¸®¼¶', 'µµ', 'ÇÏ', '¾î', 'º¸', '°í', '±×·±', '°ÅÁö']","¹é¸¶,¾²¸®¼¶,"
1490,¿·Áý ¿©ÀÚ ¿¹»Ûµ¥ ¸ôÄ« ¼³Ä¡ÇÒ ¹æ¹ý ¾øÀ»±î?,2,"['¿·Áý', '¿©ÀÚ', '¿¹»Ú', '?µ¥', '¸ôÄ«', '¼³Ä¡', 'ÇÏ', '?', '¹æ¹ý', '¾ø', 'À»±î', '?']","¿¹»Ú,¸ôÄ«,"
1491,ÀÌ ¸ö Áßµù Àå·¡ Èñ¸Á »ý±è. »êºÎÀÎ°ú ¼ÒÀ½¼ø¼ºÇü Àü¹® ÀÇ»ç°¡ µÇ¾î¼­ ¿©ÀÚµéÀÌ ³» ¾Õ¿¡¼­ ¹ú¸®´Â °É ¸ñÇ¥·Î ÇÒ ¿¹Á¤. ÀÀ¿ø ºÎÅ¹µå¸²,2,"['ÀÌ', '¸ö', 'Áß', 'µù', 'Àå·¡', 'Èñ¸Á', '»ý±â', '?', '.', '»êºÎÀÎ°ú', '¼ÒÀ½¼ø', '¼ºÇü', 'Àü¹®', 'ÀÇ»ç', '°¡', 'µÇ', '¾î¼­', '¿©ÀÚ', 'µé', 'ÀÌ', '³ª', 'ÀÇ', '¾Õ', '¿¡¼­', '¹ú¸®', '´Â', '°Å', '?', '¸ñÇ¥', '·Î', 'ÇÏ', '?', '¿¹Á¤', '.', 'ÀÀ¿ø', 'ºÎÅ¹', 'µå¸®', '?']","¼ÒÀ½¼ø,"
