,0,1,2,
1796,³ú°¡ Ã»»ê°¡¸®¿¡ Àý¿©Á®¼­ Çê¼Ò¸®µµ ±â»ç·Î ³ª¿À³×,1,"['³ú', '°¡', 'Ã»»ê°¡¸®', '¿¡', 'ÀýÀÌ', '¾î', 'Áö', '¾î¼­', 'Çê', '¼Ò¸®', 'µµ', '±â»ç', '·Î', '³ª¿À', '³×']","Ã»»ê°¡¸®,"
1797,¼º¹üÁË »ìÀÎ¸¶º¸´Ù Çü·® ³ô´Ù°í ¼ÒµéÃßµéÇÏ´Â °Å ´Ù µµ¸¥ÀÚµé ¾Æ´Ï³Ä,1,"['¼º¹üÁË', '»ìÀÎ¸¶', 'º¸´Ù', 'Çü·®', '³ô', '´Ù°í', '¼ÒµéÃß', 'µé', 'ÇÏ', '´Â', '°Å', 'ÀÌ', '´Ù', 'µµ¸¥ÀÚ', 'µé', '¾Æ´Ï', '³Ä']","¼ÒµéÃß,µé,µµ¸¥ÀÚ,"
1798,Æ¢±èµ¢¾î¸®¸¦ ¸î ¸¸¿ø ³»°í ¸Ô´Â È£°»µé ¤»¤»¤»,1,"['Æ¢±è', 'µ¢¾î¸®', '¸¦', '¸î', '¸¸', '¿ø', '³»', '°í', '¸Ô', '´Â', 'È£°»', 'µé', '¤»¤»¤»']","È£°»,"
1799,½Ëº§ ¿ì¸® ¾Æºüµµ; ÇÏ ÁÔ³ª ´Ä¾î ºüÁ³À¸¸é °ö°Ô µïÁöÁö ¿Ö ¿ì¸®ÇÑÅ× ÇÇÇØÁÖ³Ä°í Àæ°°°Ô ¤»¤»,1,"['½Ë', 'º§', '¿ì¸®', '¾Æºü', 'µµ', ';', 'ÇÏ', 'ÁÔ', '³ª', '´Ä', '¾î', 'ºüÁö', '¾ú', 'À¸¸é', '°ö', '°Ô', 'µïÁö', 'ÀÌ', 'Áö', '¿Ö', '¿ì¸®', 'ÇÑÅ×', 'ÇÇÇÏ', '¾î', 'ÁÖ', '³Ä°í', 'Àæ', '°°', '°Ô', '¤»¤»']","½Ë,º§,Àæ,"
1800,±× ÀÏº»µéÀÌ Á¶¼¾Â¡µé Àç¹Õ°Ô ÆÐ¹ö¸°°Å?,1,"['±×', 'ÀÏº»', 'µé', 'ÀÌ', 'Á¶¼¾Â¡', 'µé', 'Àç¹Õ', '°Ô', 'ÆÐ', '¾î', '¹ö¸®', '?', '°Å', '?']","Á¶¼¾Â¡,"
1801,¾ß Àå³­Ä¡³Ä? ÁÔ³ª »ìÂîÁö ; ÀÌ ½Ã°£¿¡ ¹» ¸Ô³Ä ½ÔµÅÁö·Ã¾Æ ¤»¤» ±×¸¸ Á» Ã÷¸Ô¾î¶ó ¡µÅÁö°°Àº°Ô,1,"['¾ß', 'Àå³­Ä¡', '³Ä', '?', 'ÁÔ³ª', '»ìÂî', 'Áö', ';', 'ÀÌ', '½Ã°£', '¿¡', '¹¹', '?', '¸Ô', '³Ä', '½ÔµÅÁö·Ã', '¾Æ', '¤»¤»', '±×¸¸', 'Á»', 'Ã÷', '¸Ô', '¾î¶ó', '¡µÅÁö', '°°', 'Àº', '°Í', 'ÀÌ']","ÁÔ³ª,½ÔµÅÁö·Ã,¡µÅÁö,"
1802,±×°Å º´ÀÓ •¦½Å¾Æ ´õ½ÉÇØÁö±âÀü¿¡ º´¿øÀÌ³ª°¡¶ó,1,"['±×°Å', 'º´ÀÓ', '•¦½Å¾Æ', '´õ', '½ÉÇÏ', '¾î', 'Áö', '±â', 'Àü', '¿¡', 'º´¿ø', 'ÀÌ', '³ª°¡', '¶ó']","•¦½Å¾Æ,"
1803,³ª ³Ê¶û ³»»çÀÌ ±×¸¸ÇÏ°í ½Í¾î °³¾º¹Ù·Î¸¶,1,"['³ª', '³Ê', '¶û', '³»', '»çÀÌ', '±×¸¸', 'ÇÏ', '°í', '½Í', '¾î', '°³¾º¹Ù·Î¸¶']","°³¾º¹Ù·Î¸¶,"
1804,³Êº¸´Ù´Â ³´°Åµç ¼§·Ã¾Æ¤»¤»,1,"['³Ê', 'º¸´Ù', '´Â', '³´', '°Åµç', '¼§·Ã¾Æ', '¤»¤»']","¼§·Ã¾Æ,"
1805,²¨µÍ ”·½Å¾Æ ¿Ö ÁøÂ¥ ÇÏµîÇÑ ÀÎ°£¾Æ,1,"['²¨µÍ', '”·½Å¾Æ', '¿Ö', 'OO', 'ÀÌ', 'Áö', 'ÁøÂ¥', 'ÇÏµî', 'ÇÏ', '?', 'ÀÎ°£', '¾Æ']","²¨µÍ,”·½Å¾Æ,"
1806,¾ß ¾Ö²Ùµµ ¾Æ´Ï°í »çÁøÀ» ¿ÖÀÌ·¸°Ô ¸øÂï¾î,1,"['¾ß', '¾Ö²Ù', 'µµ', '¾Æ´Ï', '°í', '»çÁø', 'À»', '¿Ö', 'ÀÌ·¸', '°Ô', '¸ø', 'Âï', '¾î']","¾Ö²Ù,"
1807,Àú·± »õÄû°¡ Àç³­Áö¿ø±ÝÀº Á¦ÀÏ ¸ÕÀú ¹Þ¾Æ°¨.,1,"['Àú·±', '»õÄû', '°¡', 'Àç³­', 'Áö¿ø±Ý', 'Àº', 'Á¦', 'ÀÏ', '¸ÕÀú', '¹Þ', '¾î', '°¡', '?', '.']","»õÄû,"
1808,¿Ö ºÒ¸¸ÀÖ¾î? ½ÊÀå»ý¾Æ?,1,"['¿Ö', 'ºÒ¸¸', 'ÀÖ', '¾î', '?', '½ÊÀå»ý', '¾Æ', '?']","½ÊÀå»ý,"
1809,ÀÌ »ó½º·¯¿î ³âÀÌ ´«À» ÈÄº­ÆÄ¹ö¸±±î,1,"['ÀÌ', '»ó½º·´', 'Àº', '³â', 'ÀÌ', '´«', 'À»', 'ÈÄºñ', '¾î', 'ÆÄ', '¾î', '¹ö¸®', '?±î']","»ó½º·´,³â,"
1810,¾îµû´ë°í »ñ´ëÁúÀÌ¾ß? ¼Õ°¡¶ô Àß¶óÁà?,1,"['¾îµû', '´ë', '°í', '»ñ´ë', 'Áú', 'ÀÌ', '¾ß', '?', '¼Õ°¡¶ô', 'ÀÚ¸£', '¾î', 'ÁÖ', '¾î', '?']","»ñ´ë,Áú,"
1811,¾îÂ¥ÇÇ ±æ¹Ù´Ú¿¡¼­ µÚÁú³â ÀÏÂï Á×¿©ÁÙ±î?,1,"['¾îÂ¥ÇÇ', '±æ¹Ù´Ú', '¿¡¼­', 'µÚÁö', '?', '³â', 'ÀÏÂï', 'Á×ÀÌ', '¾î', 'ÁÖ', '?±î', '?']","µÚÁö,³â,Á×ÀÌ,ÁÖ,"
1812,Á¶¼¾Â¡µéÀº ±×³É °«Á¶±¹¿¡¼­ ¸¸µé¸é ÃÄºÁ¶ó ´ÏµéÀº Æò°¡ÇÒ ÀÚ°Ý ¾øÀ¸´Ï±î,1,"['Á¶¼¾Â¡', 'µé', 'Àº', '±×³É', '°«', 'Á¶±¹', '¿¡¼­', '¸¸µé', '¸é', 'Ä¡', '¾î', 'º¸', '¾î¶ó', '´Ï', 'µé', 'Àº', 'Æò°¡', 'ÇÏ', '?', 'ÀÚ°Ý', '¾ø', 'À¸´Ï±î']","Á¶¼¾Â¡,"
1813,±×·¯¸é ¸ÓÇÏ³Ä ¸ÓÇÏ³ª Á¦´ë·Î µÈ°Å »çÁöµµ ¸øÇØ¼­ ÀüÀü ±à±àÇØÇÏ´Âµ¥ µ·¾µÁÙµµ ¸ð¸£´Â ¸ÓÀú¸®Áö,1,"['±×·¯¸é', '¸Ó', 'ÇÏ', '³Ä', '¸Ó', 'ÇÏ³ª', 'Á¦´ë·Î', 'µÇ', '?', '°Å', '»ç', 'Áö', 'µµ', '¸ø', 'ÇÏ', '¾î¼­', 'Àü', 'Àü', '±à±àÇØ', 'ÇÏ', '´Â', 'µ¥', 'µ·', '¾²', '?', 'ÁÙ', 'µµ', '¸ð¸£', '´Â', '¸ÓÀú¸®Áö']","¸ÓÀú¸®,"
1814,ÁøÂ¥ °³½½¶÷ ³ðµé ºüµûµé°í ´ÜÃ¼·Î °¡¼­ Á·ÃÄ°¡Áö°í À§±â°¨ °øÆ÷°¨ ½É¾îÁà¾ß µÊ,1,"['ÁøÂ¥', '°³½½¶÷', '³ð', 'µé', 'ºüµû', 'µé', '°í', '´ÜÃ¼', '·Î', '°¡', '¾î¼­', 'Á·Ä¡', '¾î', '°¡Áö', '°í', 'À§±â°¨', '°øÆ÷°¨', '½É', '¾î', 'ÁÖ', '¾î¾ß', 'µÇ', '?']","°³½½¶÷,"
1815,³­ ÀÌÁ¦ °Å¸®µÎ±â ¾È ÇÏ·Á°í ±¹°³ °³°£³âµé,1,"['³ª', '?', 'ÀÌÁ¦', '°Å¸®µÎ±â', '¾È', 'ÇÏ', '·Á°í', '±¹', '°³', '°³°£', '³â', 'µé']","°³°£,³â,"
1816,ÁøÂ¥ ÇÑ³²µéÀº ´Ù ‹š·ÁÁ×¿©¾ßÇØ,1,"['ÁøÂ¥', 'ÇÑ', '³²', 'µé', 'Àº', '´Ù', '‹š·Á', 'Á×ÀÌ', '¾î¾ß', 'ÇÏ', '¾î']","ÇÑ³²,"
1817,¤»¤»¤»¸Â¾Æ ±×³É Á×»§ ²È°í Ä®·Î ³­µµÁú ÇØ¹ö·Á¾ß ¿¹¹ÎÃæµé Á¤½ÅÂ÷¸± µí,1,"['¤»¤»¤»', '¸Â', '¾î', '±×³É', 'Á×', '»§', '²È', '°í', 'Ä®', '·Î', '³­µµ', 'Áú', 'ÇÏ', '¾î', '¹ö¸®', '¾î¾ß', '¿¹¹Î', 'Ãæ', 'µé', 'Á¤½Å', 'Â÷¸®', '?', 'µí']","Á×,»§,³­µµ,Áú,"
1818,¾Æ´Ï´Ù ±×³É ÀÚ»ìÇÏ´Â °Ô ³´°Ú´Ù ¤»¤»,1,"['¾Æ´Ï', '´Ù', '±×³É', 'ÀÚ»ì', 'ÇÏ', '´Â', '°Í', 'ÀÌ', '³´', '°Ú', '´Ù', '¤»¤»']","ÀÚ»ì,"
1819,ÃÑÀå ? ¹«½¼ÀÏ ÇÏ´ÂÁö ¾Æ¹«µµ ¸ð¸¦°É? ÀÌ ¾Ö¹ÌµðÁø»û±â´Â ½ÇÁ¦·Îµµ ¾Æ¹« °Íµµ ¾ÈÇÏ°Åµç ¤»¤»,1,"['ÃÑÀå', '?', '¹«½¼', 'ÀÏ', 'ÇÏ', '´Â', 'Áö', '¾Æ¹«', 'µµ', '¸ð¸£', '?°É', '?', 'ÀÌ', '@¤À', '¹ÌµðÁø»û±â´Â', '½ÇÁ¦·Î', 'µµ', '¾Æ¹«', '°Í', 'µµ', '¾È', 'ÇÏ', '°Åµç', '¤»¤»']","¾Ö¹Ì,µðÁø,»û±â,"
1820,ÁøÂ¥ ´Ï°°Àº ³ðµé¶§¹®¿¡ ¹é½ÅÆÐ½º°°Àº ÀÌ»óÇÑ°Å ¸¸µé¾îÁö´Â°Å¾ß ¹ö·¯Áö·Ã¾Æ,1,"['ÁøÂ¥', '´Ï', '°°', 'Àº', '³ð', 'µé', '¶§¹®', '¿¡', '¹é½Å', 'ÆÐ½º', '°°', 'Àº', 'ÀÌ»ó', 'ÇÏ', '?', '°Å', '¸¸µé', '¾î', 'Áö', '´Â', '°Å', 'ÀÌ', '¾ß', '¹ö·¯Áö·Ã¾Æ']","¹ö·¯Áö·Ã¾Æ,"
1821,³»°¡ ±× ¾Öµé ¾ó±¼¸¸ »ý°¢ÇÏ¸é Ä¿ÅÍÄ®·Î ÁøÂ¥ ¸é»óÀ» Á×Á× ±×¾î¹ö¸®°í ½Í¾î.,1,"['³ª', '°¡', '±×', '¾Ö', 'µé', '¾ó±¼', '¸¸', '»ý°¢', 'ÇÏ', '¸é', 'Ä¿ÅÍÄ®', '·Î', 'ÁøÂ¥', '¸é»ó', 'À»', 'Á×Á×', '±ß', '¾î', '¹ö¸®', '°í', '½Í', '¾î', '.']","Ä¿ÅÍÄ®,¸é»ó,Á×Á×,±ß,¾î,¹ö¸®,"
1822,Àú °ßÁÖµéÇÑÅ× °³¶Ë Ã³ ¸ÔÀÌ°í ½Í´Ù Áø½É,1,"['Àú', '°ßÁÖ', 'µé', 'ÇÑÅ×', '°³¶Ë', 'Ã³', '¸ÔÀÌ', '°í', '½Í', '´Ù', 'Áø½É']","°³¶Ë,Ã³,¸ÔÀÌ,"
1823,±×·¸Áö ±×°Í°¡Áö°í Àú·¸°Ô ÀüÈ­ÇØ¼­ ¹¹¶ó ÇÏ´Â °Ô Âðµû °°±ä ÇØ ¤»¤»¤»,1,"['±×·¸', 'Áö', '±×°Í', '°¡Áö', '°í', 'Àú·¸', '°Ô', 'ÀüÈ­', 'ÇÏ', '¾î¼­', '¹¹', 'ÀÌ', '¶ó', 'ÇÏ', '´Â', '°Í', 'ÀÌ', 'Âðµû', '°°', '±â', '?', 'ÇÏ', '¾î', '¤»¤»¤»']","Âðµû,"
1824, ç¹«¿øµéÀº ÇÑ´Þ¿¡ 80¸¸¿ø¾¿¸¸ ÃÄ Áà¶ó ÇÏ´Â °Íµµ  ç¶Ç ¾ø´Âµ¥,1,"[' ç¹«¿ø', 'µé', 'Àº', 'ÇÑ', '´Þ', '¿¡', '80', '¸¸', '¿ø', '¾¿', '¸¸', 'Ä¡', '¾î', 'ÁÖ', '¾î¶ó', 'ÇÏ', '´Â', '°Í', 'µµ', ' ç¶Ç', '¾ø', '´Â', 'µ¥']"," ç¹«¿ø, ç¶Ç,"
1825, ç¹«¿ø °Ë°Å¤»¤»,1,"[' ç¹«¿ø', '°Ë°Å', '¤»¤»']"," ç¹«¿ø,"
1826,»õ³¢ ¿­µî°¨´À³¢³ë,1,"['»õ', '77', 'l', '¿­µî°¨', '´À³¢', '³ë']","»õ³¢,¿­µî°¨,"
1827,¿ÀÅ© »õºü´Ú¿¡ ´ë¸ø 2°³ ¹Ú¾ÆÁÖ°í ½Í³×.,1,"['¿ÀÅ©', '»õºü´Ú', '¿¡', '´ë', '¸ø', '2', '°³', '¹Ú', '¾î', 'ÁÖ', '°í', '½Í', '³×', '.']","¿ÀÅ©,»õºü´Ú,"
1828,´ë±ú¹®µé OO Á¶³» ½È¾îÇÏ´õ¶ó,1,"['´ë', '±ú¹°', '?µé', 'OO', 'Á¶', '³»', '½È', '¾î', 'ÇÏ', '´õ¶ó']","´ë,±ú¹°,±ú¹®,"
1829,±×³É ÀÏ»ýÀÌ ³¯Á¶ÀÎ ¾²·¹±â »õ³¢µéÀÓ ¤»¤»,1,"['±×³É', 'ÀÏ»ý', 'ÀÌ', '³¯Á¶', 'ÀÌ', '?', '¾²·¹±â', '¤µ¤¢', 'µéÀÌ', '?', '¤»¤»']","¾²·¹±â,»õ³¢,"
1830,±×·± °³ºýÃß¹«³ú¾Æ µûÀ§ Á×¿©¹ö·Á,1,"['±×·±', '°³ºýÃß', '¹«³ú¾Æ', 'µûÀ§', 'Á×ÀÌ', '¾î', '¹ö¸®', '¾î']","°³ºýÃß,¹«³ú¾Æ,"
1831,Î°°ÀÌ ÇÏ³× ¸»Á» °¡¸®¼­ ÇØ¶ó,1,"['Î', '°°ÀÌ', 'ÇÏ', '³×', '¸»', 'Á»', '°¡¸®', '¼­', 'ÇÏ', '¾î¶ó']","Î,"
1832,Á£°°Àº ³â¾Æ ´Ï°¡ ¾ðÁ¦ºÎÅÍ ¸» °¡¸®¼­ µé¾ú³ë,1,"['Á£', '°°', 'Àº', '³â', '¾Æ', '´Ï', '°¡', '¾ðÁ¦', 'ºÎÅÍ', '¸»', '°¡¸®', '¼­', 'µè', '¾ú', '³ë']","Á£,°°,Àº,"
1833,ÀÌ µµ±×°°Àº ÀÚ¼®¾Æ ÀÌÁ¦ ³ª¾Æ´ÂÃ´ÇÏÁö ¸¶¶ó,1,"['ÀÌ', 'µµ±×', '°°', 'Àº', 'ÀÚ¼®', '¾Æ', 'ÀÌÁ¦', '³ª', '¾Ë', '´Â', 'Ã´', 'ÇÏ', 'Áö', '¸»', '¾î¶ó']","µµ±×,ÀÚ¼®,"
1834,±×·¡ µ¹¾Ò´Ù »ó³Ñ¾Æ ²¨Áö¶ó,1,"['±×·¡', 'µ¹', '¾ú', '´Ù', '»ó³Ñ¾Æ', '²¨Áö', '¶ó']","»ó³Ñ¾Æ,"
1835,ÇïÁ¶¼±¿¡¼­ Èë¼öÀú´Â ÀÚ»ìÀÌ ´äÀÎµí,1,"['ÇïÁ¶¼±', '¿¡¼­', 'Èë¼öÀú', '´Â', 'ÀÚ»ì', 'ÀÌ', '´ä', 'ÀÌ', '?', 'µí']","Èë¼öÀú,"
1836,"¾îÀÌ±¸ ºù¼ö¾ß °³ºù¼ö¾ß, ¾î¶»°Ô ±× ÀÚ¸®±îÁö ¿Ã¶ó°¬³ë.",1,"['¾îÀÌ±¸', 'ºù¼ö', '¾ß', '°³', 'ºù¼ö', 'ÀÌ', '¾ß', ',', '¾î¶»', '°Ô', '±×', 'ÀÚ¸®', '±îÁö', '¿Ã¶ó°¡', '¾ú', '³ë', '.']","ºù¼ö,"
1837,°Â³Ù Àú°Å ÇÑ½Ã°£µµ ¸øÇØ ¸äÅðÁö³âµéÀº,1,"['°Â', '³×', '?', 'Àú°Å', 'ÇÑ', '½Ã°£', 'µµ', '¸ø', 'ÇÏ', '¾î', '¸äÅðÁö³â', 'µé', 'Àº']","¸äÅðÁö³â,"
1838,¹«½ÄÃæµµ ¹âÀ¸¸é ²ÞÆ²ÇÏ³× ¤»¤»,1,"['¹«½Ä', 'Ãæ', 'µµ', '¹â', 'À¸¸é', '²ÞÆ²', 'ÇÏ', '³×', '¤»¤»']","¹«½Ä,Ãæ,¹â,²ÞÆ²,"
1839,°ð ¿©±â ÇÇºÐ¼ö »Õ¾î´ë´Â µÅÁöÄ«¹ÌÄ«Á¦µé Æø°Ý¿Ã ¿¹Á¤,1,"['°ð', '¿©±â', 'ÇÇ', 'ºÐ¼ö', '»Õ', '¾î', '´ë', '´Â', 'µÅÁöÄ«¹ÌÄ«Á¦', 'µé', 'Æø°Ý', '¿À', '?', '¿¹Á¤']","ÇÇ,ºÐ¼ö,µÅÁöÄ«¹ÌÄ«Á¦,"
1840,Á¶¼±Á·Àº Ä®»§ ³ö¼­ Á×¿©¹ö·Á¾ß µÅ,1,"['Á¶¼±Á·', 'Àº', 'Ä®', '»§', '³õ', '¾î¼­', 'Á×ÀÌ', '¾î', '¹ö¸®', '¾î¾ß', 'µÇ', '¾î']","Ä®,»§,"
1841,Á¤½Å°ÔÀÌµé ÃµÁö³× Ä®ºÎ¸² ¸¶·Æ´Ù,1,"['Á¤½Å', '°ÔÀÌ', 'µé', 'ÃµÁö', 'ÀÌ', '³×', 'Ä®ºÎ¸²', '¸¶·Æ', '´Ù']","Ä®ºÎ¸²,"
1842,ÀÀ~°Â ¿Í²Ù¿¡ µ¿Áö¾Ö ´À³¢´Â ºñ°è³²Àº Á¶¿ëÈ÷ °è¼¼¿ä~^^,1,"['ÀÀ', '~', '°Â', '¿Í²Ù', '¿¡', 'µ¿Áö¾Ö', '´À³¢', '´Â', 'ºñ°è', '³²', 'Àº', 'Á¶¿ëÈ÷', '°è¼¼¿ä', '~', '^^']","¿Í²Ù,ºñ°è,"
1843,"±×·± ¾²·¹±â, ·çÀú¸¦ ¿ËÈ£ÇØÁÖ´Â ÇÑ³²µéÀº Á¦¹ß ´ÜÃ¼·Î OOÇÏ±â¸¦ ¹Ù¶÷ ¤»¤»¤»",1,"['±×·±', '¾²·¹±â', ',', '·çÀú', '¸¦', '¿ËÈ£', 'ÇÏ', '¾î', 'ÁÖ', '´Â', 'ÇÑ', '³²', 'µé', 'Àº', 'Á¦¹ß', '´ÜÃ¼', '·Î', 'OO', 'ÇÏ', '±â', '¸¦', '¹Ù¶ó', '?', '¤»¤»¤»']","¾²·¹±â,·çÀú,ÇÑ³²,"
1844,ÇÑ³²À¯ÃæµéÀº ¾î¸± ¶§ Á×¿©¾ß ±¹°¡ ¼Õ½ÇÀÌ ÀûÁö,1,"['ÇÑ³²', 'À¯Ãæ', 'µé', 'Àº', '¾î¸®', '?', '¶§', 'Á×ÀÌ', '¾î¾ß', '±¹°¡', '¼Õ½Ç', 'ÀÌ', 'Àû', 'Áö']","ÇÑ³²,À¯Ãæ,"
1845,±âÁØÀÌ ¾ÚÃâÅ¸ÇÑ °Å¸®µÎ±â¸¦ ²À ÁöÄÑ¾ß ÇÏ³Ä ¤»¤»¤»,1,"['±âÁØ', 'ÀÌ', '¾ÚÃâÅ¸', 'ÇÏ', '?', '°Å¸®', 'µÎ', '±â', '¸¦', '²À', 'ÁöÅ°', '¾î¾ß', 'ÇÏ', '³Ä', '¤»¤»¤»']","¾ÚÃâÅ¸,"
1846,Àú°ÅºÁ¶ó ÁøÂ¥ ½ÔµÅÁö·ÃÀÌ °É¾î´Ù´Ô,1,"['Àú°Å', 'º¸', '¾î¶ó', 'ÁøÂ¥', '½ÔµÅÁö·Ã', 'ÀÌ', '°É¾î´Ù´Ï', '?']","½ÔµÅÁö·Ã,"
1847,ºý´ë°¡¸® Á¤½ÅÂ÷·Á¶ó,1,"['ºý', 'ÇÏ', '´Ù', '¤Ó', '°¡', '¸®', 'Á¤½Å', 'Â÷¸®', '¾î¶ó']","ºý,´ë°¡¸®,"
1848,³³Ä¡ÇÑ ¾Öµé °¡Á· ¶È°°ÀÌ ³³Ä¡ÇØ¼­ »çÁö Àý´Ü¿¡ °ø°³Ã³Çü ÇØ¾ßÁö,1,"['³³Ä¡', 'ÇÏ', '?', '¾Ö', 'µé', '°¡Á·', '¶È°°ÀÌ', '³³Ä¡', 'ÇÏ', '¾î¼­', '»çÁö', 'Àý´Ü', '¿¡', '°ø°³', 'Ã³Çü', 'ÇÏ', '¾î¾ßÁö']","»çÁö,Àý´Ü,"
1849,±×³É ³ª°¡¼­ µÚÁö¸é µÇ°Ú³×,1,"['±×³É', '³ª°¡', '¾î¼­', 'µÚÁö', '¸é', 'µÇ', '°Ú', '³×']","³ª°¡,µÚÁö,"
1850,ºÏ±« »¡°»ÀÌ Á¾ÀÚµé ¹Þ¾ÆÁÖÁö ¸»°í ´Ù ½÷Á×¿©¾ß ÇÔ,1,"['ºÏ±«', '»¡°»ÀÌ', 'Á¾ÀÚ', 'µé', '¹Þ', '¾î', 'ÁÖ', 'Áö', '¸»', '°í', 'ÇÏ', '´Ù', '½î', '¾î', 'Á×ÀÌ', '¾î¾ß', 'ÇÏ', '?']","ºÏ±«,»¡°»ÀÌ,"
1851,¿Í °Å±â »çÀå ÁøÂ¥ °³¾²·¹±â³×,1,"['¿Í', '°Å±â', '»çÀå', 'ÁøÂ¥', '°³', '¾²·¹±â', '³×']","°³,¾²·¹±â,"
1852,±×·± ³âµéÀÌ ·¹±ë½º ÀÔ°í ÈÖÁ£°í ´Ù´Ï´Â °Å º¸¸é ´Ù¸® ²ª¾î¹ö¸®°í ½Í¾î,1,"['±×·±', '³â', 'µé', 'ÀÌ', '·¹±ë½º', 'ÀÔ°í', 'ÈÖÁ£', '°í', '´Ù´Ï', '´Â', '°Å', 'º¸', '¸é', '´Ù¸®', '²ª', '¾î', '¹ö¸®', '°í', '½Í', '¾î']","³â,´Ù¸®,²ª,"
1853,½ÖÆÇ¸¸ ºÁµµ ÁÖ¸ÔÀ» ³»¸® ²È¾Æ¹ö¸®°í ½Í°Ô »ý°å¾î,1,"['½Ö', 'ÆÇ', '¸¸', 'º¸', '¾îµµ', 'ÁÖ¸Ô', 'À»', '³»¸®', '²È', '¾î', '¹ö¸®', '°í', '½Í', '°Ô', '»ý±â', '¾ú', '¾î']","½Ö,ÆÇ,ÁÖ¸Ô,³»¸®,²È,"
1854,¾Æ ÀÌ·± ½ËÆÈ,1,"['¾Æ', 'ÀÌ·±', '½Ë', 'ÆÈ']","½Ë,ÆÈ,"
1855,¾ÄÆÈ ¸ÓÇÏ³ë ½Å°í¾ÈÇÏ°í ¼Ò¾×ÀÌ¶óµµ ±×µý»û±â´Â ÇÑ¹ø Á¦´ë·Î °É·Á¾ß ¾ÈÇÒ³ðÀÓ,1,"['¾ÄÆÈ', '¸ÓÇÏ³ë', '½Å°í', '¾È', 'ÇÏ', '°í', '¼Ò¾×', 'ÀÌ', '¶óµµ', '±×µý»û±â', '´Â', 'ÇÑ', '¹ø', 'Á¦´ë·Î', '°É¸®', '¾î¾ß', '¾È', 'ÇÏ', '?', '³ð', 'ÀÌ', '?']","¾ÄÆÈ,"
1856,¾Æ ²Á´ë °³ ±ØÇøÀÌ³× Æ²´Ï ¾Ð¼ö ÇØ¹ö¸±¶ó,1,"['¾Æ', '²Á´ë', '°³', '±ØÇø', 'ÀÌ', '³Ê', 'ÀÇ', 'Æ²´Ï', '¾Ð¼ö', 'ÇÏ', '¾î', '¹ö¸®', '?¶ó']","²Á´ë,°³,±ØÇø,Æ²´Ï,"
1857,¸»ÇÏ´Â ²¿¶óÁö ºÁ¶ó ! ¾ß ÀÌ´®¾Æ ! »õÆÄ¶þ°Ô ¾î¸°³ðÀÌ ¾î? ¼¼»óÀÌ ¸»¼¼´Ù ¸»¼¼¾ß!,1,"['¸»', 'ÇÏ', '´Â', '²¿¶óÁö', 'º¸', '¾î¶ó', '!', '¾ß', 'ÀÌ´®', '¾Æ', '!', '»õÆÄ¶þ', '°Ô', '¾î¸®', '?', '³ð', 'ÀÌ', '¾î', '?', '¼¼»ó', 'ÀÌ', '¸»¼¼', '´Ù', '¸»¼¼', 'ÀÌ', '¾ß', '!']","»õÆÄ¶þ,¾î¸®,"
1858,´ç¿¬È÷ ÇßÁö ¿Í ÁøÂ¥ ÁÖÀÎ˜ÈÈ÷ ÇÑÅ× ¹Ù·Î µûÁö´Ï±î ±×³É È¯ºÒÇØ ÁÖ´õ¶ó »ç°úµµ ¾È ÇÔ ¾²·¹±â˜ÈÈ÷,1,"['´ç¿¬È÷', 'ÇÏ', '¾ú', 'Áö', '¿Í', 'ÁøÂ¥', 'ÁÖÀÎ˜ÈÈ÷', 'ÇÑÅ×', '¹Ù·Î', 'µûÁö', '´Ï±î', '±×³É', 'È¯ºÒ', 'ÇÏ', '¾î', 'ÁÖ', '´õ¶ó', '»ç°ú', 'µµ', '¾È', 'ÇÏ', '?', '¾²·¹±â˜ÈÈ÷']","ÁÖÀÎ˜ÈÈ÷,¾²·¹±â˜ÈÈ÷,"
1859,¿Í °³³ä ¾ø´Ù ÁøÂ¥ ±×·± ˜ÈÈ÷µéÀº Àå»çÇÏ¸é ¾È µÊ. ±¸Ã»¿¡¼­ °ü¸® ¾È ÇÏ³ª?,1,"['¿Í', '°³³ä', '¾ø', '´Ù', 'ÁøÂ¥', '±×·±', '˜ÈÈ÷', 'µé', 'Àº', 'Àå»ç', 'ÇÏ', '¸é', '¾È', 'µÇ', '?', '.', '±¸Ã»', '¿¡¼­', '°ü¸®', '¾È', 'ÇÏ', '³ª', '?']","°³³ä,¾ø,˜ÈÈ÷,"
1860,Àú·± ´ñ±Û ´Ù´Â ÀÎ°£µé »óÆÇ °¥¾Æ¹ö¸®°í ½Í´Ù,1,"['Àú·¸', 'Àº', '´ñ±Û', '´Þ', '´Â', 'ÀÎ°£', 'µé', '»óÆÇ', '°¥', '¾î', '¹ö¸®', '°í', '½Í', '´Ù']","»óÆÇ,°¥,"
1861,ÀÀ¼®¹ÞÀÌ¸¶³É ¿À³Ä¿À³Ä Å°¿öÁø ´ëƒÆµéÇÏ°í Æ²µüµé °³ ÆÐ°í½Í´Ù,1,"['ÀÀ¼®', '¹Þ', 'ÀÌ', '¸¶³É', '¿À³Ä¿À³Ä', 'Å°¿ì', '¾î', 'Áö', '?', '´ëƒÆ', 'µé', 'ÇÏ°í', 'Æ²', 'µü', 'µé', '°³', 'ÆÐ', '°í', '½Í', '´Ù']","´ëƒÆ,Æ²,µü,"
